id	occupation	fine-tuned-0-he	fine-tuned-0-she	fine-tuned-500-he	fine-tuned-500-she	fine-tuned-1000-he	fine-tuned-1000-she	fine-tuned-2000-he	fine-tuned-2000-she	fine-tuned-5000-he	fine-tuned-5000-she	fine-tuned-10000-he	fine-tuned-10000-she	fine-tuned-20000-he	fine-tuned-20000-she
1357	rewriter	15.199411749839783	15.741206924120585	5.204774936040242	5.477832595507304	4.806909600893657	4.964148302872975	4.3432803352673846	4.184479196866353	3.5470200181007385	3.4918270905812583	10.407884955406189	10.052349925041199	6.594857652982076	6.460339585940043
1358	rheologist	3.0263837377230325	3.4316406846046448	2.011924147605896	2.1474044720331826	1.987961749235789	2.0675103068351746	1.9681472579638164	1.912429928779602	2.0784306128819785	2.0487861037254333	2.6341367761294046	2.570166051387787	2.535921494166056	2.4868951439857483
1359	rheumatologist	2.131811042626699	2.2948476672172546	1.6459475954373677	1.7295347849527996	1.6262635389963787	1.679744025071462	1.6710839867591858	1.6326997478802998	1.7314793070157368	1.7027868628501892	2.057978570461273	2.0082443356513977	2.008983055750529	1.978732963403066
1360	rhia	16.85617733001709	14.580592513084412	7.1484220425287885	7.086061716079712	6.555111050605774	6.583123564720154	6.089387615521749	5.641179124514262	6.496985514958699	6.120001117388408	6.306462327639262	5.714191913604736	2.5578961769739785	2.4624667366345725
1361	rhinologist	8.257583657900492	8.992242932319641	4.523229996363322	4.70601220925649	3.8007731437683105	3.9186956882476807	4.207386295000712	3.994124114513397	3.5192275444666543	3.4621761441230774	3.991636256376902	3.867480377356211	3.2323617140452066	3.179937183856964
1362	rhit	22.517046133677166	27.517613013585407	10.615546981493631	11.669882973035177	10.84765644868215	11.42976701259613	8.569847385088602	8.375381469726562	10.642403165499369	10.513906478881836	7.8702712059021	7.731056412061055	5.69890832901001	5.646926025549571
1363	ribber	25.05750362078349	28.19443941116333	6.893095056215922	7.374483982721965	3.2927244702974954	3.3397624691327414	5.175647298494975	4.8966639041900635	3.3637515703837075	3.27192751566569	5.951698879400889	5.789053320884705	3.200217366218567	3.0871965885162354
1364	rigger	6.039862394332886	7.506782253583272	3.178565502166748	3.4980004827181497	3.478152811527252	3.6637417674064636	2.82142581542333	2.761527717113495	2.6829259594281516	2.649523893992106	3.397622545560201	3.2946722507476807	3.5578362544377646	3.468441426753998
1365	rinkman	20.542951424916584	30.93913245201111	9.39190642038981	11.018419623374939	7.708646535873413	8.344358881314596	8.288331508636475	8.28152068456014	6.7640654643376665	6.820884466171265	7.801069378852844	7.67348833878835	7.231948971748352	7.083098411560059
1366	rippler	24.835026264190674	26.95077109336853	8.338629364967346	8.804296414057413	6.983244617780049	7.173181374867757	6.703637599945068	6.459039608637492	6.299927632013957	6.121822555859883	6.806988954544067	6.533102949460347	5.613949577013652	5.422358314196269
1367	ripsawyer	50.3614559173584	57.14548556009928	20.537594238917034	21.741609891255695	20.23007583618164	21.0301255385081	22.02218198776245	21.340919733047485	28.72036647796631	28.40598742167155	15.773476918538412	15.300512075424194	6.160964608192444	6.0407973527908325
1368	riveter	3.501387655735016	3.8974279959996543	1.977180004119873	2.118417203426361	1.9727627436319988	2.0484638810157776	1.9792043566703796	1.9260485172271729	2.0469868779182434	2.025788207848867	2.57953288157781	2.514350692431132	2.4339152375857034	2.386484225591024
1369	rnfa	61.50083986918131	60.42820676167806	21.160813967386883	22.231762886047363	18.573089679082234	20.082160075505573	14.90568494796753	14.820029497146606	9.862771272659302	9.824724117914835	9.85123602549235	9.525059938430786	9.095665375391642	9.010108868281046
1370	rnp	20.557191212972004	19.668631076812744	8.493518670399984	8.771705349286398	7.376831412315369	7.623874545097351	5.42466139793396	5.220511714617412	4.401599009831746	4.28959318002065	5.384760061899821	5.127432465553284	3.6571574608484902	3.5608017643292746
1371	roadmaster	12.133967558542887	19.656986951828003	5.036325414975484	6.152196725209554	5.162325143814087	5.793301463127136	4.475051283836365	4.533527235190074	4.157059709231059	4.203771809736888	4.848071237405141	4.729430715243022	4.163067738215129	4.122182309627533
1372	roasterman	26.64470950762431	29.067096710205078	15.579419692357382	16.53765344619751	15.686783711115519	16.345252990722656	11.671619653701782	11.358705401420593	9.544240832328796	9.448617815971375	13.77496043841044	13.484383622805277	11.388997236887613	11.253826181093851
1373	roastmaster	31.289817571640015	40.23395880063375	15.965723673502604	17.96077601114909	14.557440360387167	15.750712474187216	9.84989599386851	9.792807857195536	8.93461020787557	9.098870913187662	10.549497485160828	10.655825098355612	13.814141909281412	13.87014345328013
1374	rodbuster	8.562580307324728	10.236838022867838	4.428149779637654	4.914501945177714	4.333505193392436	4.658986171086629	4.380358974138896	4.337304989496867	3.1009432673454285	3.097074727217356	3.8624412020047507	3.808947821458181	4.060269971688588	4.04759669303894
1375	roentgenologist	4.527034858862559	4.676922698815663	3.9153143167495728	4.0299737850824995	4.8869989315668745	5.0160179535547895	2.745742976665497	2.649597724278768	2.802877902984619	2.7450377146402993	3.967765768369039	3.85503758986791	2.27037113904953	2.241723378499349
1376	roguer	28.64417004585266	32.71031888326009	8.042257110277811	8.535279472668966	7.677609244982402	7.836736400922139	8.20684552192688	7.791360815366109	6.850691159566243	6.557012756665547	7.6927836338679	7.425625721613566	6.429573218027751	6.290671785672505
1377	rolfer	29.550445715586346	36.07860279083252	7.557215174039205	7.9749941031138105	7.285968542098999	7.475136995315552	7.723699490229289	7.3748388687769575	6.032614191373189	5.922865867614746	6.621012250582377	6.46032456556956	6.152477562427521	5.938717762629191
1378	roller	20.50449562072754	18.81876814365387	9.466205716133118	9.83094056447347	8.214479049046835	8.26560358206431	8.561447381973267	8.035023967425028	7.518210331598918	7.449880758921306	12.405757149060568	12.011425375938416	8.463889241218567	8.305443525314331
1379	roofer	5.832519392172496	6.549083153406779	3.8096635937690735	4.197228491306305	3.6137929558753967	3.812536875406901	4.203275501728058	4.08653845389684	3.487519641717275	3.4543126026789346	5.885508120059967	5.684769292672475	5.2303236325581866	5.101956129074097
1380	ropeman	19.83411955833435	33.37899510065714	8.270272652308146	10.077481031417847	6.622196873029073	7.315865675608317	6.149380485216777	6.120963255564372	5.8635768095652265	5.877793828646342	5.954943776130676	5.84494165579478	5.464388072490692	5.38379551966985
1381	rotoprinter	10.926186680793762	11.596988638242086	4.668756445248921	4.857870141665141	4.347718914349874	4.4704965353012085	3.6092090606689453	3.4889432390530906	2.505955755710602	2.4553908705711365	3.902205169200897	3.8566824396451316	2.5017797350883484	2.4472496509552
1382	roughener	37.5842088063558	42.487648248672485	12.495772004127502	13.367598215738932	10.664664347966513	10.663397034009298	10.447330911954245	9.844478130340576	6.0484016338984175	5.853163401285808	5.1393702030181885	4.942670702934265	3.4425869981447854	3.2944791118303933
1383	roundsman	11.518612464269003	18.639386415481567	6.781334002812703	8.215818285942078	6.660864432652791	7.334920883178711	6.742427269617717	6.831196745236714	7.804054697354634	7.895526170730591	7.852010567982991	7.813262581825256	5.576269308725993	5.461860458056132
1384	roustabout	2.8831928968429565	3.1071895559628806	1.8322559396425884	1.9275525609652202	1.9137765367825825	1.9686745802561443	1.8703415989875793	1.821270763874054	2.2811299761136374	2.2490715384483337	2.322490473588308	2.2857189377148948	2.3299308816591897	2.288253684838613
1385	routeman	13.630343357721964	21.212704022725422	7.664785385131836	9.260133544603983	8.628390312194824	9.62105961640676	5.579975525538127	5.647282322247823	6.014920473098755	6.042075355847676	8.989330132802328	8.88423260052999	9.621651808420816	9.507412195205688
1386	rrt	22.72716148694356	25.69584592183431	6.328115900357564	6.690826018651326	6.234046816825867	6.4675434827804565	6.031874020894368	5.78076696395874	5.954819321632385	5.821972727775574	5.1484940846761065	4.99479619661967	3.3853647708892822	3.2875402172406516
1387	rrts	29.47869412104289	33.20823367436727	9.880798061688742	10.616074800491333	9.546583771705627	9.940120855967203	7.955830732981364	7.659125566482544	7.96609103679657	7.794868469238281	5.749919970830281	5.584224541982015	3.647527058919271	3.54252294699351
1388	ruffler	8.09827438990275	8.656754771868387	3.668531080087026	3.8240036765734353	3.223140001296997	3.2437440554300943	3.3647933999697366	3.2140477498372397	2.212163249651591	2.1574897170066833	2.7766115069389343	2.685503840446472	2.4706026315689087	2.4068715969721475
1389	rumper	22.200512170791626	23.97596271832784	7.999878327051799	8.593112389246622	7.891145626703898	8.208617448806763	5.992990334828694	5.858264803886414	6.928717692693074	6.928102930386861	5.065405925114949	4.954724510510762	3.574797491232554	3.52009908358256
1390	safemaker	24.90861225128174	25.223926941553753	8.557689627011618	8.474495569864908	7.258706092834473	7.160594026247661	7.104954083760579	6.551012396812439	7.775259335835774	7.442834854125977	6.729233344395955	6.335514465967814	6.350448966026306	6.138770421346028
1391	sailmaker	6.470044751962026	7.783967018127441	3.940634608268738	4.214395423730214	3.7241926391919455	3.8888373176256814	3.8177937666575112	3.6337729493776956	4.544632434844971	4.457764466603597	4.203942020734151	4.06170529127121	4.0897064208984375	4.0211889545122785
1392	sailor	8.60857351620992	11.453600486119589	4.631950120131175	5.106516520182292	4.581723948319753	4.86511226495107	4.876829306284587	4.72223420937856	5.735384583473206	5.61652151743571	7.4074168999989825	7.1437117258707685	8.214897910753885	8.168224175771078
1393	saloonkeeper	11.423004309336344	15.630541364351908	6.160569230715434	6.831253528594971	5.560907165209453	5.868628144264221	5.2864227294921875	5.125181476275126	4.86535648504893	4.830319404602051	7.720968763033549	7.494107166926066	3.4488640626271567	3.446181535720825
1394	salvager	12.352320830027262	15.262834707895914	5.347486615180969	5.855695327123006	4.368116497993469	4.616414467493693	4.736102978388469	4.6249479452768965	3.9777762293815613	3.9325639605522156	4.755244672298431	4.6086923480033875	4.471408645311992	4.384439925352733
1395	salvationist	15.23897389570872	18.292596379915874	5.315944274266561	5.873584548632304	5.234586079915364	5.580175876617432	4.683700601259868	4.615394393603007	4.5721248388290405	4.55093252658844	6.5506066878636675	6.391095320383708	4.521958867708842	4.469187597433726
1396	sanforizer	55.60296869277954	65.65734418233235	33.212103525797524	37.53240251541138	23.53964360555013	25.31234057744344	27.907430330912273	27.94996515909831	7.13487966855367	7.118869662284851	8.494781732559204	8.374182025591532	2.5938621163368225	2.5232372085253396
1397	sanitarian	41.54222663243612	43.60828653971354	15.678436756134033	16.886130650838215	12.442734082539877	12.974111000696817	13.138001759847006	12.710403362909952	9.40476381778717	9.30987830956777	6.689298669497172	6.599543333053589	2.9897369146347046	2.918672025203705
1398	sanitizer	2.9353878100713096	3.2561839620272317	1.9867865244547527	2.097444991270701	1.981112798055013	2.0208656986554465	2.0074028372764587	1.933018406232198	2.025321821371714	1.9944120645523071	2.547188659509023	2.482220768928528	2.4011422793070474	2.331058402856191
1399	sanitor	8.679559667905172	8.73100213209788	4.660649279753367	4.901155908902486	4.5267510414123535	4.583057542641957	4.5635947187741595	4.341442902882894	3.2735928495724997	3.2326634526252747	4.444477279980977	4.3617967168490095	3.895953893661499	3.7534210483233132
1400	saturator	3.1846482952435813	3.647582451502482	2.2435598969459534	2.3678189714749656	2.121483544508616	2.1837024291356406	2.1158193548520408	2.0235745906829834	2.2006383538246155	2.154114385445913	2.759721358617147	2.68490336338679	2.5687660574913025	2.5106483697891235
1401	sawsmith	12.615604917208353	15.099838296572367	7.41785991191864	8.479695399602255	6.688977956771851	7.195511380831401	7.481613437334697	7.449807087580363	4.447131951649983	4.496894856293996	4.08473555246989	4.051887691020966	3.5768367052078247	3.6334967414538064
1402	scabbler	9.174440423647562	10.292599638303122	4.289246956507365	4.35886812210083	4.329172650973002	4.343784014383952	3.8603679140408835	3.6373780369758606	4.144004583358765	4.036474009354909	4.55202438433965	4.383399466673533	2.624990781148275	2.5523213346799216
1403	scaffolder	2.9217101335525513	3.089621583620707	1.8642182151476543	1.935855011145274	1.8753682971000671	1.9091334342956543	1.87532643477122	1.8024284640947978	1.8868011037508647	1.8545305530230205	2.335396945476532	2.268098473548889	2.278391261895498	2.212758640448252
1404	scalder	14.362052321434021	16.99592884381612	5.285927057266235	5.590249300003052	4.30845292409261	4.4296813408533735	4.696183045705159	4.537673711776733	3.1513039469718933	3.106585443019867	2.7898623744646707	2.7228699922561646	2.8398977716763816	2.774636964003245
1405	scalemaker	15.048177480697632	15.535829424858093	7.105337738990784	7.309826175371806	5.118510882059733	5.1912641525268555	5.604754368464152	5.3528958559036255	5.185047388076782	5.0438738266627	4.572311302026113	4.379644811153412	3.6510966221491494	3.522903839747111
1406	scaleman	27.735978364944458	38.227439165115356	10.884859919548035	12.407070716222128	8.481653889020285	8.994667132695517	8.98814058303833	8.899239301681519	7.297261357307434	7.251063704490662	8.936864097913107	8.779816706975302	6.512488166491191	6.352972904841105
1407	scaler	15.301026066144308	16.512961943944294	5.5257896184921265	5.913393338521321	4.489025374253591	4.708752850691478	4.269424577554067	4.181118289629619	4.242765923341115	4.233095029989879	6.345586538314819	6.274911562601726	5.007924497127533	4.896776020526886
1408	scalloper	7.564012924830119	8.174869537353516	4.027314345041911	4.148057182629903	4.1677050193150835	4.276771505673726	3.117654720942179	3.0016380548477173	3.4922491709391275	3.4120208819707236	2.905246595541636	2.823099891344706	2.3745548923810325	2.3275791803995767
1409	scarfer	16.317700386047363	17.934051434199016	6.259053190549214	6.627666632334392	5.456189393997192	5.544935464859009	5.765550414721171	5.470308820406596	4.779779374599457	4.625345687071483	6.887146949768066	6.563938021659851	5.0111121733983355	4.842086752255757
1410	scarrer	34.19894425074259	44.03713051478068	10.553995291392008	11.747213204701742	7.103702584902446	7.421787063280742	9.001801212628683	8.730282068252563	4.490416169166565	4.443685789903005	5.746817429860433	5.626703341801961	2.875040829181671	2.80243847767512
1411	scheduler	9.651045560836792	10.040623386700949	5.116552273432414	5.429444471995036	4.902319073677063	5.089530110359192	4.851112087567647	4.693294823169708	4.844079514344533	4.775800923506419	7.55581537882487	7.327984690666199	4.8138529260953264	4.64721800883611
1412	scientist	7.29174021879832	9.085829297701517	4.371268550554912	4.941465099652608	4.700922846794128	5.144580324490865	4.714228928089142	4.714938322703044	4.858166774113973	4.874614993731181	5.788746039072673	5.700258572896321	6.602218687534332	6.456674953301747
1413	scientologist	2.413935422897339	2.598038057486216	1.8304879665374756	1.9385169943173726	1.8595593969027202	1.9414408802986145	1.8777636289596558	1.8386108080546062	2.000095546245575	1.9824156562487285	2.5598478515942893	2.4909425377845764	2.4302167892456055	2.388138016064962
1414	scooper	17.930420398712158	19.77626625696818	6.33017098903656	6.698092103004456	5.917910893758138	6.083421428998311	5.351696451505025	5.103882233301799	5.8451513449351	5.6842726071675616	8.615448911984762	8.276155511538187	4.602256019910176	4.4929962158203125
1415	scorekeeper	12.404939333597818	13.746864477793375	6.469509681065877	6.80611252784729	6.317809025446574	6.609631975491841	4.369456013043721	4.2731427748998	6.845373471577962	6.8559224208196	6.011960526307424	5.892307897408803	5.440457006295522	5.34251606464386
1416	scourer	25.35472758611043	31.99664306640625	5.704488158226013	6.088193575541179	4.435521205266316	4.56805286804835	4.859695792198181	4.683308879534404	4.930753707885742	4.853769143422444	6.255869746208191	6.051426927248637	5.436708410580953	5.298143585522969
1417	scout	7.352351446946462	8.320252935091654	4.8553332686424255	5.280179301897685	4.755295654137929	5.011692643165588	4.720104376475017	4.625641226768494	4.934186220169067	4.874249458312988	5.880249857902527	5.701870759328206	5.9795655608177185	5.88497265179952
1418	scouts	22.669796387354534	26.532254854838055	10.932651281356812	12.001296798388163	10.882270296414694	11.382149537404379	9.897353370984396	9.655529816945394	10.552772998809814	10.48775839805603	10.89466110865275	10.584482510884603	8.375267068545023	8.185092329978943
1419	scowman	13.596502502759298	20.433443625768025	4.889230688412984	5.767088095347087	4.978070100148519	5.466966191927592	4.874962687492371	4.936547597249349	2.421778361002604	2.4130077560742698	2.583389401435852	2.549295445283254	2.405490458011627	2.376888116200765
1420	scrapper	7.7358042399088545	8.824551781018576	3.66356498003006	3.953222692012787	3.7938666343688965	3.9134199023246765	3.334332009156545	3.2300755977630615	3.6153339743614197	3.557679831981659	4.163029114405314	4.017134090264638	4.377912243207295	4.319648802280426
1421	scratcher	15.91733487447103	18.212318658828735	5.49450941880544	5.966231346130371	5.704957087834676	5.875325004259746	5.504760464032491	5.311101635297139	3.6692373951276145	3.607158064842224	6.394805669784546	6.198630730311076	5.61060506105423	5.4172698855400085
1422	screedman	85.47080183029175	126.47380034128825	18.561176697413128	21.22084911664327	16.80105670293172	18.540413856506348	12.432251612345377	12.653347651163736	5.36571482817332	5.600733478864034	6.487279574076335	6.55979601542155	7.626145760218303	7.919395804405212
1423	scrummaster	10.807597915331522	12.828832308451334	5.191073139508565	5.606953740119934	4.902890006701152	5.230820417404175	3.7992766896883645	3.770061492919922	5.089710434277852	5.11165988445282	3.4630767703056335	3.3646278580029807	2.85174560546875	2.7920830051104226
1424	sde	21.505537271499634	25.231319665908813	8.824169397354126	9.514148354530334	8.210583209991455	8.604535579681396	8.610212643941244	8.336784799893698	6.585235873858134	6.480618158976237	7.8733864625295	7.694296677907308	6.035135746002197	5.836061914761861
1425	sdet	55.668318112691246	57.7949587504069	22.770018339157104	23.896847248077393	19.294533093770344	20.210900863011677	17.420814037322998	16.896247545878094	14.008574803670248	13.723159392674765	6.489631414413452	6.280380765597026	8.851141810417175	8.53360382715861
1426	seaman	12.60738456249237	24.017128864924114	5.772155563036601	7.276099403699239	5.557541569073995	6.22772745291392	5.44200074672699	5.53545327981313	5.019023458162944	5.070792078971863	6.8674347798029585	6.7798060576121015	6.0835509697596235	6.059171040852864
1427	seamer	11.031923294067383	10.664588530858358	5.2195353507995605	5.520529667536418	3.721471647421519	3.783652106920878	4.988661924997966	4.764668385187785	4.632908304532369	4.530238846937816	5.24248335758845	5.035393257935842	5.484670201937358	5.3244138558705645
1428	seasoner	28.47027595837911	27.373178005218506	9.33425803979238	9.447213570276896	8.106619596481323	8.238658626874289	7.853623429934184	7.440930445988973	5.732391277949016	5.474579453468323	6.171041349569957	5.8699769377708435	5.446030020713806	5.193271319071452
1429	secretary	10.093307733535767	7.438547829786937	4.63938581943512	4.390456597010295	5.221049765745799	5.047782142957051	4.621575693289439	4.193474133809407	4.825520892937978	4.596590061982472	6.475135624408722	6.038779695828755	5.112199644247691	4.960269927978516
1430	sectionizer	79.89680496851604	91.73062705993652	24.145049810409546	27.887989679972332	20.391800324122112	21.859159866968792	16.979718049367268	16.71698196729024	10.97678013642629	11.05873990058899	9.501714785893759	9.375956654548645	6.481745680173238	6.27710743745168
1431	secy	34.071559826533	33.64609352747599	11.760164181391398	11.837167183558146	11.070812066396078	11.091452519098917	9.171285112698873	8.577735344568888	9.252130031585693	8.981066346168518	10.093574126561483	9.70463522275289	3.2970125873883567	3.206806162993113
1432	sedimentationist	6.735015193621318	7.4012876351674395	3.4853641589482627	3.7348614931106567	2.5135763684908548	2.6287222703297934	2.467822551727295	2.3862199783325195	2.999828497568766	2.9706589380900064	2.595477263132731	2.5235021313031516	2.5062802036603293	2.43896484375
1433	segregator	3.1054930885632834	3.3508031169573465	1.9743099808692932	2.0831284125645957	2.078118860721588	2.1501593788464866	2.0533364017804465	1.990280270576477	1.973371962706248	1.9396687150001526	2.491666038831075	2.4327129324277244	2.444515268007914	2.391116142272949
1434	seismographer	3.9585631291071572	4.0472350517908735	2.5439837177594504	2.6627392371495566	2.740833878517151	2.8326159914334617	2.7279205918312073	2.6325883070627847	3.180445075035095	3.115150590737661	3.0019274155298867	2.9270931084950766	2.447547753651937	2.4077542622884116
1435	sensitizer	3.879464566707611	4.047214984893799	2.184207499027252	2.2630924582481384	2.112696945667267	2.113185703754425	2.1101092298825583	1.994575560092926	2.003886580467224	1.9520056049029033	2.564627488454183	2.4875638286272683	2.404116213321686	2.3260305523872375
1436	sensitometrist	3.9952683250109353	4.113897442817688	2.5845932761828103	2.66413152217865	2.446644127368927	2.4891653656959534	1.787383774916331	1.7327863971392314	2.0343894362449646	1.9863656957944233	2.1247371236483255	2.074889620145162	2.4589311480522156	2.4132838249206543
1437	serger	28.12090341250102	32.9695250193278	8.531559546788534	9.155595779418945	12.553348620732626	13.344202995300293	9.937986294428507	9.918574531873068	8.036142031351725	8.123340408007303	5.962272644042969	5.853582302729289	7.0402911106745405	6.942134300867717
1438	sericulturist	2.4918107986450195	2.622114141782125	1.7675360639890034	1.8538416226704915	1.720896065235138	1.770232617855072	1.732691486676534	1.684133251508077	1.7880212664604187	1.7514689167340596	2.4912404815355935	2.439988692601522	1.984671910603841	1.9439984560012817
1439	serologist	17.405643582344055	20.91330083211263	7.44457729657491	7.8957142035166425	5.348109245300293	5.589382449785869	4.846870223681132	4.629549582799275	4.846495985984802	4.729808966318767	5.91073739528656	5.722527543703715	3.8611751198768616	3.7736300428708396
1440	server	13.345323284467062	12.410500089327494	6.089227298895518	6.194113830725352	5.637548983097076	5.587332169214885	5.065675775210063	4.688551545143127	6.438430309295654	6.198309600353241	6.7023352185885114	6.4484851360321045	6.7039869626363116	6.520996173222859
1441	servicer	14.352128624916077	16.746545155843098	6.04541818300883	6.851979533831279	5.526932557423909	5.901030540466309	5.293438752492269	5.236888845761617	6.684800863265991	6.652928789456685	7.753225644429524	7.594035426775615	5.254631221294403	5.099713762601216
1442	sewer	30.38389452298482	41.648257414499916	9.277791857719421	10.835107485453287	8.093310395876566	8.73796272277832	8.386037151018778	8.18577484289805	8.239161690076193	8.27146844069163	9.222372571627298	9.08930758635203	6.440662781397502	6.300946593284607
1443	sexer	68.98664283752441	69.67077112197876	15.098695913950602	15.38256025314331	15.403913736343384	14.81494148572286	15.219904979070028	13.7950545946757	14.676708380381266	13.976661125818888	15.80673599243164	14.721897840499878	5.609180231889089	5.327355285485585
1444	sexologist	5.608653903007507	5.910790721575419	3.3474534153938293	3.5377583305040994	2.5064556996027627	2.562149147192637	3.1986865798632302	3.0609948436419168	2.5872165163358054	2.5271579225858054	4.133975446224213	3.98588494459788	3.829126258691152	3.721791088581085
1445	shackler	14.656424681345621	17.827878713607788	5.613185405731201	6.088664968808492	5.369458198547363	5.49176299571991	4.221647222836812	4.040234227975209	3.222441017627716	3.161672751108805	3.869934360186259	3.7401631474494934	3.1053939859072366	3.0047808488210044
1446	shactor	25.73189091682434	29.37073262532552	11.545765201250711	12.247834920883179	9.897329012552897	9.999144951502482	9.272082527478537	8.855753183364868	9.786411245663961	9.50205393632253	4.362374822298686	4.199671785036723	4.089862028757731	3.925983945528666
1447	shagger	22.482070604960125	28.768383820851643	9.122915426890055	10.0402881304423	6.034835020701091	6.313974738121033	5.46177061398824	5.346205353736877	4.85507869720459	4.792414426803589	5.771862546602885	5.6581079959869385	7.49344269434611	7.422605514526367
1448	shampooer	2.962409575780233	3.049879709879557	1.9629053672154744	2.0454083681106567	1.9696105519930522	2.004388610521952	2.100870887438456	1.994293789068858	2.0279410680135093	1.9912238121032715	2.519464095433553	2.442150334517161	2.409983058770498	2.355870028336843
1449	sharebroker	6.257932742436727	8.021851976712545	3.830414076646169	4.302515784899394	2.606883486111959	2.7862531542778015	3.786328991254171	3.7576149304707847	6.135860919952393	6.146699865659078	2.9089679519335427	2.862225572268168	2.836380938688914	2.7851524154345193
1450	shareholder	15.499510486920675	17.022166053454082	7.7580976486206055	8.342025597890219	7.167388677597046	7.557130455970764	6.1029417514801025	6.016613324483235	4.675472795963287	4.6723175048828125	7.225925922393799	7.027734061082204	7.024025619029999	7.069782078266144
1451	sharemilker	14.137650489807129	14.06707207361857	8.320631384849548	8.455575267473856	8.887990713119507	8.843109965324402	7.761022408803304	7.364934166272481	7.898470679918925	7.544577757517497	3.6919743617375693	3.6234148740768433	2.2343950470288596	2.1965872049331665
1452	sheather	24.381130536397297	28.15915075937907	6.816039164861043	7.13116192817688	5.581197539965312	5.651450594266255	5.69542662302653	5.379633863766988	3.746090352535248	3.6545939842859902	5.4468099276224775	5.1906518538792925	5.336908956368764	5.181487699349721
1453	shellacker	33.68137335777283	37.145257790883385	14.875220139821371	16.16004705429077	17.63973355293274	18.419607877731323	18.14625334739685	17.58515938123067	9.908610979715982	9.652417739232382	7.211374600728353	6.937304973602295	3.0710495710372925	2.991172472635905
1454	shelver	40.920814196268715	28.884144226710003	9.813117822011312	9.949010809262594	8.76492973168691	8.691593130429586	8.343165636062622	8.444942593574524	8.146998763084412	8.102757334709167	8.809056202570597	9.083305358886719	5.303878863652547	5.31600280602773
1455	sheriff	11.301359494527182	18.74411090215047	5.67460298538208	7.013138810793559	5.4436914920806885	6.158350666364034	5.445087194442749	5.563908020655314	4.777970850467682	4.891094744205475	5.336251715819041	5.290063718954722	6.169793268044789	6.062591175238292
1456	sheriffs	28.01846782366435	34.87813011805216	9.552621682484945	10.916251222292582	8.456342021624247	9.007064660390219	7.004227995872498	6.966726660728455	3.973780115445455	4.072582145531972	4.587606847286224	4.582987089951833	4.648532172044118	4.6486464738845825
1457	shiftman	16.061926126480103	24.11370364824931	6.637270172437032	7.71405033270518	5.293302456537883	5.632826606432597	4.84826656182607	4.731656630833943	4.052791913350423	3.9982421000798545	6.504583477973938	6.251939614613851	5.2232599457105	5.05724020799001
1458	shingler	27.685849110285442	36.5212132136027	9.201658487319946	10.469515363375345	6.18670654296875	6.526083628336589	4.707223474979401	4.6340640385945635	3.2624104221661887	3.254192292690277	3.616628189881643	3.5854753851890564	3.0023815830548606	2.9634821812311807
1459	shipfitter	7.064605196317037	7.538161635398865	4.014736890792847	4.209016879399617	4.3956931829452515	4.532956679662068	3.3109538753827414	3.211887856324514	2.607016940911611	2.566805104414622	4.757149755954742	4.626456320285797	4.299187322457631	4.221745133399963
1460	shipmaster	9.099983135859171	13.416388988494873	4.358816742897034	5.017254869143168	5.513244907061259	5.936805367469788	4.496104001998901	4.381218632062276	3.6024863719940186	3.562185744444529	4.202259500821431	4.028731902440389	4.174326141675313	4.093757212162018
1461	shipper	6.705861270427704	7.487260063489278	3.3255498011906943	3.497188905874888	3.9987261494000754	4.2175949811935425	3.700317680835724	3.6486494143803916	3.9724371433258057	4.017354508241017	4.320809960365295	4.273771226406097	4.704001605510712	4.706490874290466
1462	shipsmith	10.139326691627502	12.448335528373718	4.884966413180034	5.344022671381633	4.986082315444946	5.301463325818379	4.239075620969136	4.123424073060353	4.864901065826416	4.802901705106099	5.859062194824219	5.734746158123016	3.886001686255137	3.8734330336252847
1463	shipwright	4.616792678833008	5.5053984721501665	3.068695624669393	3.4293156464894614	3.7089500228563943	3.9733834266662598	3.562424659729004	3.487522463003794	3.097281555334727	3.078594168027242	4.512762904167175	4.310690422852834	3.5080429712931314	3.5051739613215127
1464	shirrer	17.428662141164143	19.407092889149983	3.374120036760966	3.475114365418752	4.777259389559428	4.8251683712005615	5.026330272356669	4.778976400693257	2.42670605580012	2.3832187056541443	3.61981209119161	3.5293744603792825	4.373159090677897	4.264032085736592
1465	shochet	39.9404624303182	41.31573192278544	11.401593128840128	12.197465737660727	10.58965810139974	10.959975083669027	5.591704368591309	5.366695284843445	9.442382256189982	9.295872807502747	7.046207427978516	6.833696126937866	6.776704112688701	6.673596541086833
1466	shoeblack	11.878731727600098	12.730152606964111	5.293295939763387	5.636385639508565	6.0725120306015015	6.230933705965678	6.626102964083354	6.415926973025004	6.383311152458191	6.228761474291484	5.767596999804179	5.640296896298726	2.44464780886968	2.4081037839253745
1467	shoer	19.482010046641033	21.32170303662618	6.895366311073303	7.56938632329305	6.433819095293681	6.712957580884297	6.714893341064453	6.546783447265625	7.104105472564697	7.049217780431111	9.987402478853861	9.798715114593506	6.103151639302571	5.983933170636495
1468	shoeshiner	4.599139173825582	5.261264284451802	2.0925792455673218	2.257598559061686	2.3519703149795532	2.4474101265271506	2.2590180238087973	2.193881412347158	2.15597673257192	2.1268287698427835	2.5915379524230957	2.5248576601346335	2.420711894830068	2.3816349506378174
