word, gender_class_00, gender_class_01, gender_class_02, gender_class_03, gender_class_04, gender_class_05, gender_class_06, gender_class_07, gender_class_08, gender_class_09, gender_class_10, gender_class_11, gender_class_12, gender_spectrum_00, gender_spectrum_01, gender_spectrum_02, gender_spectrum_03, gender_spectrum_04, gender_spectrum_05, gender_spectrum_06, gender_spectrum_07, gender_spectrum_08, gender_spectrum_09, gender_spectrum_10, gender_spectrum_11, gender_spectrum_12, gender_relevance_00, gender_relevance_01, gender_relevance_02, gender_relevance_03, gender_relevance_04, gender_relevance_05, gender_relevance_06, gender_relevance_07, gender_relevance_08, gender_relevance_09, gender_relevance_10, gender_relevance_11, gender_relevance_12
relaster, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, -5.928624636493623, -8.57708187890239, 8.643195930868387, -7.95386522077024, -5.860168308019638, -8.535278590396047, 6.667431978043169, 8.298302352428436, -4.8092968091368675, -5.30966034764424, -7.886407915502787, 6.084343567490578, 5.609370477497578, 0.2988155188450916, 0.3713956513318015, 0.21133279187729695, 0.3185496500781587, 0.46141207980233245, 0.29511240437684494, 0.4804001293512846, 0.5809935730191346, 0.5214440290351366, 0.22566531944461676, 0.301366368660091, 0.2321359249670054, 0.3716313912630181
reliner, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2, 7.806137780658901, -9.214709420921281, -8.755852837115526, -6.694296307861805, -7.800485197454691, -8.896719520911574, 7.97718041902408, 8.547797426581383, 4.8497402891516685, -6.1171466135419905, -7.648569092154503, 5.753840327262878, 6.323596864938736, 0.7147465005009591, 0.6926402579162041, 0.5409907556369417, 0.4778482202169924, 0.4924269605104971, 0.3481567287300947, 0.4352749498856633, 0.2780308886448768, 0.5299656013165487, 0.3271053587620887, 0.37076671778259707, 0.23822823109800764, 0.2770684887268905
remelter, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, -5.516004211269319, -8.810535214142874, -8.334025535732508, -8.354137468151748, -6.1073800809681416, -8.20186673104763, 5.266579893883318, 7.012132402509451, -6.20124601572752, -5.665617617312819, -8.101017063483596, -7.820620343089104, 5.93174974876456, 0.2873445809493765, 0.35919889937367466, 0.33039171428459413, 0.3578836788458925, 0.43814030178447494, 0.26927866204549683, 0.5768312617715123, 0.6631210456120188, 0.48065861810459043, 0.24782909993359975, 0.24817020636319728, 0.5446956684298545, 0.36069246685570977
remodeler, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, -5.035040226764977, -8.119315433083102, 7.404313210397959, -8.320493154227734, -7.121940020471811, -8.739836556836963, 7.175632914062589, 9.078818336129189, -7.326868943870068, 6.468861455563456, 9.148636844009161, -4.989672675728798, 6.579956475645304, 0.16666181842179548, 0.30642754102652525, 0.25019661931084186, 0.4610931524680044, 0.38470266952005167, 0.3605012030565421, 0.5532812438300118, 0.3574926683725669, 0.5670869944734804, 0.4464533230089852, 0.35765212401187574, 0.34147013202170245, 0.43657362513561027
renderer, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, -5.547063381411135, 7.163994322298095, 6.12255834415555, -8.815484061837196, -8.316381555050611, -5.955036314204335, -5.672773202415556, 6.77060055360198, -5.229192845523357, -6.183304856065661, 7.23452240973711, -6.1244164407253265, -5.241297833621502, 0.17891569900512022, 0.4613518657423641, 0.38108341849928495, 0.4624930513497279, 0.5980250794297797, 0.43819739625042875, 0.7688742984779668, 0.5543319863004765, 0.5376266467141131, 0.20775275646135438, 0.3994325483315107, 0.3571576414150125, 0.26673276625655506
repacker, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 6.929680070839822, -7.517918235389516, 7.613024648278952, -7.683406189084053, -5.390897024422884, -7.574081549420953, 5.340764117892832, -6.031021296977997, -4.726197354495525, 5.973748336080462, -7.282685926184058, 6.544140063226223, -5.704134576022625, 0.36134258607500513, 0.38131686515818947, 0.3775872686785225, 0.5686757724651337, 0.529273164008924, 0.508092539743468, 0.3876633170770359, 0.5552468295127996, 0.2150763114728722, 0.3056738816698602, 0.30969962479457386, 0.3622623589917092, 0.22181747989036144
repairer, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 6.631816777400672, 7.586710910080001, 6.667106743901968, -9.303305454552174, 7.315575201064348, -7.903121883049607, -6.873030131217092, -6.885146178305149, -4.267834343016148, -5.344529124442488, -8.300484657287598, 4.826746195554733, -6.035216253250837, 0.4445711814059559, 0.6519729151994572, 0.42562704539260626, 0.529264461048922, 0.5529361061668469, 0.5108945384504531, 0.8653010090375621, 0.7902748458441445, 0.2871383889643929, 0.29444945284243496, 0.4190332125460879, 0.33876522784206636, 0.2719830413717986
repatcher, 2, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 5.708014379255474, 6.533631148515269, 6.255444198846817, -8.857031859457493, -4.6879499070346355, 6.536119723692536, -5.069869344588369, 7.9550595339387655, -6.172560162842274, -5.048581095878035, -7.267401923425496, 5.818090330809355, -4.72859438881278, 0.3405288044741713, 0.42580949590770645, 0.3273254484518831, 0.43153096245580724, 0.5263911073424379, 0.28794342154979724, 0.45511743182688297, 0.42261853344062966, 0.4026023967199882, 0.35975159587535505, 0.28382620242281675, 0.27702249694346964, 0.2456444874473946
replacer, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 2, 1, -5.858797782100737, -7.637782911537215, -9.469842676073313, -8.672101117670536, 7.246339458972216, 6.37908629886806, 5.717015346046537, -9.788911819458008, 6.503592107445002, -5.9446236290968955, -8.072421409189701, 7.5185472294688225, -5.933354951441288, 0.21325623526898552, 0.17544767336872735, 0.4161454393381264, 0.4285565241520839, 0.7990506881905484, 0.3356529785584911, 0.8692907384830607, 0.921701695825454, 0.403881379811158, 0.4111424163708679, 0.3634904908992112, 0.5974446514734157, 0.3779459163721664
replanter, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, -6.289647453464568, -7.981989388586953, 6.701961330138147, -9.677327249897644, -5.456699000031222, -6.992043197154999, 6.902088436298072, 7.663589430041611, -6.310630761086941, -6.155731894541532, -8.533586668781936, 6.331438109278679, -5.574168682098389, 0.3321479717311964, 0.33392812567911645, 0.09419329910500049, 0.18532335291478494, 0.5004878292807509, 0.26948711898328603, 0.6196485370146481, 0.4405541885226384, 0.426367340718959, 0.3431107609819748, 0.30503386065487204, 0.39060151197533494, 0.29691213395972926
replenisher, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 1, 2, 1, -6.732503135688603, -6.731671358225867, 7.930374290794134, -8.85459254682064, 4.732417803257704, -5.856159621849656, 4.817523090634495, 7.419776618480682, 4.531279526650906, -5.39488914096728, -8.617933854460716, 4.494049064815044, -6.211398486047983, 0.1912428851196457, 0.265442271578974, 0.27033946915605506, 0.48042674183452666, 0.31615076277322834, 0.21626286839900413, 0.46748145393581736, 0.22990473385755583, 0.32936331253290535, 0.38129510684546986, 0.2539270430392351, 0.28301493540055483, 0.27232048439616346
reporter, 2, 1, 1, 2, 2, 2, 1, 2, 1, 1, 2, 2, 1, 7.177512981463224, -7.683925213990733, -5.898698929697275, 5.059296943247318, 6.055949795991182, 8.9578469786793, -6.95768823986873, 7.689279839396477, -3.591244749724865, -4.761312088463455, 7.699451148509979, 5.938469432294369, -6.492017046781257, 0.38752607169890446, 0.25671462858570737, 0.5301896880477067, 0.9379845368785062, 0.523060935279443, 0.5399943935491275, 0.657479881362901, 0.687799881001925, 0.3094691887583688, 0.16710739134435784, 0.5967552272098895, 0.4907405932943499, 0.27254831769104626
repossessor, 2, 2, 2, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 7.125763597898185, 8.903800008120015, 8.229579377919436, -8.378716416656971, -5.385465558618307, 6.492146810516715, 5.090396637562662, 8.790831699967384, -7.182320706546307, 5.468596714083105, -8.087943330407143, -5.159586742520332, -4.762369494885206, 0.2826098161520683, 0.5063952608458029, 0.3295201398409959, 0.2595916032147929, 0.43809078708721216, 0.39202739230919736, 0.27949767580742174, 0.609315093288655, 0.4461748194290641, 0.36901823434437764, 0.4276912410098203, 0.2429975737498525, 0.22856073451028935
representative, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, -6.632406306453049, -5.1692383761983365, -5.65931860730052, -7.677988227456808, -6.4723364524543285, 8.819980474188924, 5.373719816561788, -7.756313890218735, 3.5216357335448265, -4.681528483051807, 6.347321763634682, -6.11369875818491, 5.774569407105446, 0.3387112704902028, 0.4449467381201636, 0.7543280001130117, 0.6753938149155343, 0.5223316140518982, 0.3873744180493332, 0.8050622493822761, 0.9554277187388032, 0.23677425020701176, 0.3440713274654874, 0.42644685014714245, 0.29313947773911, 0.379992825051513
reproducer, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, -5.882849241606891, -7.683227529050782, -7.3580541498959064, -7.860203295946121, -7.933726962655783, -9.060844706371427, -6.5284498310647905, 7.471343830227852, -4.630285285413265, -4.7132773459888995, 8.495073765516281, 7.864426001906395, 6.5272332690656185, 0.1724369665932454, 0.2937971188620465, 0.3730988125198292, 0.4912651136060722, 0.7296466993079291, 0.4521427201585785, 0.779256997111243, 0.36041773711735325, 0.3751113085247584, 0.5221927198722899, 0.4723950687848178, 0.49266363212175485, 0.32665690810162895
resawyer, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 6.544880165718496, 8.663416755618528, -7.912467170506716, -8.43312343209982, -6.3762569315731525, 5.287296963855624, 5.609168411698192, 8.348122224211693, 4.7526722475886345, -5.738046119455248, -6.237880080938339, -7.1866219118237495, -5.89929586276412, 0.4948303445427301, 0.4554642636084439, 0.3855813338105048, 0.6799836402176681, 0.5328269678189806, 0.28548670834685397, 0.4059411787775429, 0.17769260720112445, 0.23087041343542503, 0.5229657070135633, 0.32743681238807476, 0.3420972531157201, 0.20196751829181459
researcher, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, -6.157290599308908, -8.906625668285415, 9.239921163767576, 6.560782067477703, 7.904615107923746, -10.332293162122369, -7.924916216637939, -9.113492837175727, -4.3347742184996605, -6.356599690858275, -6.600280413404107, 5.614477600902319, -6.580624923110008, 0.3151811802251667, 0.33373105378290574, 0.47986719865191296, 0.4775503283061181, 0.7139241733285397, 0.48425382442971854, 0.8868470266894171, 1.2234576945178897, 0.34678085611577486, 0.38866233433768027, 0.38826371521229686, 0.5116784536631287, 0.4479405655580786
reservationist, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, -5.088766516186297, -8.000646057305858, -7.344873707741499, -9.27327210828662, 6.444022927433252, 6.781714769080281, 7.031127569731325, -6.584233172237873, -4.880167745053768, -4.57720652455464, -7.271698817610741, -3.7424612641334534, 5.78862664103508, 0.33572928067126523, 0.3362268072154852, 0.4330577964484501, 0.2071464958652376, 0.4039186353722371, 0.5375489119548619, 0.8235633888083023, 0.7956132003110248, 0.5784486815961996, 0.28733953592806494, 0.3184657708700513, 0.405430787743311, 0.20941693901431813
responder, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, -6.252734727226198, -7.449919619364664, -8.006307665258646, -9.401498638093472, 7.981099095195532, -9.717134552076459, -7.085609746631235, 5.931601017713547, -5.569829523563385, -6.641564565245062, 8.881329707801342, -6.9279171377420425, 5.669723607599735, 0.05745126520342889, 0.17279075995849785, 0.32931770007403527, 0.5883854549739301, 0.9228272513632831, 0.6020658542284963, 0.7829254226242571, 0.6021460522411876, 0.3952895017754511, 0.6850932233970227, 0.6464984318476308, 0.4814673002018859, 0.4164171040655458
respooler, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, -7.744533902965486, -9.772564818384126, -8.626897120848298, -9.763820718973875, -5.275640528649092, -6.94090978987515, 5.67079691356048, 7.272014230489731, -5.2988685220479965, -5.21785111585632, -7.811384115368128, 5.349903102964163, 4.78537455201149, 0.4281718429707443, 0.4940384456284693, 0.4983343619997921, 0.20851019658762168, 0.4642482572810272, 0.4689303381722767, 0.8366059642455673, 0.4433252037719624, 0.45328150824280317, 0.1887090601456774, 0.3602825815915266, 0.273432367458907, 0.27330112228171977
retanner, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 5.278278656303883, -7.500136810122058, -7.551475565880537, -9.35798815637827, -5.8236317709088326, -7.231052504852414, 5.343526733573526, 5.713079571723938, -4.6019118912518024, -4.671596551779658, -7.1709790378808975, -6.972899803891778, -5.505457054823637, 0.17156662942513157, 0.4257366331403434, 0.3199384972451691, 0.4794046820713481, 0.47086448324420066, 0.38688098212912997, 0.6100650515297789, 0.6745712152757114, 0.4174265336931558, 0.31010727687440437, 0.3595330318177871, 0.4877653409232353, 0.3297043625712572
retoucher, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, -4.942204019986093, 7.508285743533634, -7.51539097353816, -9.548575825989246, -6.133558947592974, -8.664294371381402, 6.23379979794845, 9.025188654661179, 5.036562450230122, -5.798331516329199, 7.7288527227938175, 7.102345105260611, -6.696228842251003, 0.39329278051011635, 0.576896032709857, 0.48347896085535436, 0.48073326962150664, 0.578486317404478, 0.4359898210194715, 0.8076471319594987, 0.2970687666107564, 0.4958210641120618, 0.4403489572507341, 0.4303188483131563, 0.3314422324031325, 0.28692404849472525
retreader, 1, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, -5.9071223763749, -9.043143672170117, 6.649452652782202, -9.310373075306416, -5.697591591626406, 7.3512361366301775, 6.42984259640798, 7.845125891268253, -4.673224054276943, -4.764786804560572, -9.273737283423543, -5.396895177662373, -5.473875358700752, 0.2201517634053708, 0.25817714911265593, 0.22458087402571186, 0.5490015263024504, 0.4769211580163439, 0.3400273298318198, 0.4217017289007166, 0.5829526185497789, 0.30864481389150933, 0.24755955829307466, 0.29741262380519684, 0.3290707752733214, 0.2947100611566257
retrimmer, 1, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, -6.692542157135904, -9.814898240147159, 7.266649059951305, -8.132647641003132, -6.174426816403866, 7.777417549863458, 5.163652700837702, 8.30304031074047, -4.837571156211197, -5.50194480875507, -6.478323861956596, 6.846275679767132, 5.513656320050359, 0.28126092827732774, 0.39606019791279085, 0.2357600483358486, 0.3457685051916694, 0.41141617573549855, 0.21434355535455268, 0.45351902630899055, 0.6370014411492564, 0.18696354694221298, 0.3014049431973192, 0.4099740402188784, 0.3879823799645138, 0.2950059780898361
returner, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, -5.982115224935114, -8.698134946404025, -6.572446126490831, -7.964932594448328, -7.881847515702248, -7.783519933000207, -5.213132610078901, -7.205504895187914, 3.640513487160206, -4.749915794003755, -9.06310198456049, 4.848484978079796, 4.870673768222332, 0.31138878925612157, 0.43341203554338315, 0.5451853269105863, 0.6080622116544645, 0.7544581724831527, 0.3986122291256494, 0.8301575464142412, 0.8777282780380073, 0.31842094841121843, 0.364002253352425, 0.47054903816153926, 0.47557232502874164, 0.3672393140388022
reverser, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, -5.247960965149105, -7.948527271626517, -7.706628065556288, -7.861355282366276, -6.480518754571676, -3.9822977166622877, 5.596827370580286, -6.199451521039009, -3.609397031366825, 5.117681453470141, -8.103181354701519, 5.678656045347452, -5.611105643212795, 0.20421084624929148, 0.23052536766806306, 0.4821099103441244, 0.5602893954327565, 0.6008032440809632, 0.520247587434572, 0.7819448877887822, 0.7683601076580275, 0.19676451668149994, 0.29297411677980534, 0.6588237101546849, 0.22254160564857095, 0.2199142697938018
reweaver, 1, 1, 2, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, -5.442630336619914, -9.843108927132562, 8.969871800392866, -8.538733519613743, -6.746651571244001, 7.827183099463582, 5.659954870585352, 8.254086140543222, 6.300599709153175, -6.657773750368506, -5.946005432866514, -7.505055591464043, 5.160863704048097, 0.23663079889571148, 0.27898461012686626, 0.39403553542120123, 0.48102375836760614, 0.42474106008438933, 0.36485266174838465, 0.5027992523855822, 0.36360504511723135, 0.45122520143555156, 0.3565697606996505, 0.27643384575287433, 0.3491811383755187, 0.3202606514236763
rewinder, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, -5.436335018835962, -8.639696594444104, 7.621436681598425, -9.413305900990963, -5.1516006998717785, -6.809019427746534, 5.133912200573832, -7.5165253309533, 5.136967897415161, -6.08148347819224, -8.161095276474953, -7.111411857884377, -5.4156982116401196, 0.24449725346063453, 0.16040284936042012, 0.3252968737784337, 0.515977203791937, 0.4136511770755767, 0.2384584920520388, 0.6119760369311439, 0.6385297265204808, 0.3972312540418168, 0.3747816686783537, 0.3317634761740026, 0.5032189251339003, 0.30016840670914097
reworker, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, -4.950064352713525, -9.81227923813276, 8.297488875687122, -10.099793411791325, -4.523164261132479, -9.53467128612101, 5.217488219379447, 7.238123530521989, -4.971150062978268, -5.079662619624287, -7.0005672154948115, -5.237740964628756, -6.613014459609985, 0.12221940278878787, 0.1922269828671335, 0.32593694411689267, 0.6288908657615664, 0.47878096400470094, 0.3152690242318571, 0.5409362977645782, 0.462124221004948, 0.3227437110157009, 0.29564682716447827, 0.2563412682023893, 0.20242765662057902, 0.3496485302596996
rewriter, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, -5.830198192037642, -8.690530287800357, -6.077345427125692, -7.96818021312356, 5.862350519746542, -8.437578151002526, 3.9077083594165742, 7.953078523278236, -4.483220249414444, -6.389459895435721, 9.102720379829407, 4.4637105613946915, -6.667344402521849, 0.3850509059456194, 0.28394437768571873, 0.270993953542228, 0.44177520917502644, 0.6628838136267751, 0.3522496837759212, 0.5338423049878149, 0.6380605910929453, 0.38927054332600275, 0.42871659550025876, 0.6258401096463145, 0.38259922404052366, 0.3584759006264852
rheologist, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, -5.108756143599749, -7.944210494635627, 8.53564079478383, -7.836148172616959, -6.7809770219028, 8.291853742673993, -6.350075950380415, -5.503703914582729, -3.990468852221966, -6.447614455129951, 7.4924935276503675, 7.010232962667942, -6.524358510971069, 0.17866145926652977, 0.2852927618794763, 0.4315982666200623, 0.5365822340976587, 0.22929117127191714, 0.3589711568868372, 0.5447477698718955, 0.5761603217623071, 0.34964315980195015, 0.3081516601058618, 0.4095985140460312, 0.2775285987892257, 0.32551600952923226
rheumatologist, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, -5.80038330052048, -7.263874237658456, -7.6484630410559475, -7.573828615248203, -5.959598358720541, 9.16378023289144, -7.116473977919668, 6.8988557532429695, -4.733579747378826, 6.28873502695933, 9.108411386609077, -6.8447216004133224, -5.323360674083233, 0.2805791712503254, 0.2754564128383943, 0.3317302745380888, 0.3020952332479884, 0.256246144933738, 0.3681583886449732, 0.4695769588712012, 0.4889104637350123, 0.30398871898267205, 0.39498924380575484, 0.4503837886418012, 0.40252868866251024, 0.45233325438981137
rhinologist, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, -6.751063480041921, -8.116449977038428, -9.739930834621191, -6.047479763627052, -6.801071900874376, -9.05573902465403, -7.007643064018339, 5.428739205002785, -3.976020611822605, -6.098214278463274, -7.516829267144203, -4.859795335680246, -5.430291786789894, 0.5203889146411554, 0.8085101836063016, 0.7655566107345173, 0.47189904750429723, 0.41736855620557756, 0.44946701203781414, 0.6204331723301564, 0.5778795773970882, 0.6277234978079755, 0.38039554530576913, 0.3714083649727069, 0.3826808625664305, 0.25815519574739
ribber, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 5.520210185088217, 5.521023688139394, -3.9953698627650738, -5.2240298092365265, -6.340037543326616, -5.869701379910111, 6.039822076912969, 5.2251111920922995, -4.615252010524273, -4.536586361471564, -6.211546629667282, -5.595204010605812, 6.145476904232055, 0.7704428578248281, 0.7877162531435531, 0.5593036492880373, 0.5132882021911506, 0.528551468855507, 0.6766815385606385, 0.8338550873052061, 0.5557184663828036, 0.4171074746253778, 0.1710003210443094, 0.32927383599772597, 0.3453348554930251, 0.19159972888869892
rigger, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 6.988275594078004, -9.069868708727881, 7.398256096988916, -7.743669621646404, -5.2984512485563755, -7.979977184906602, 6.247758311685175, 8.004849523305893, -4.751583732664585, -5.1273347907699645, -7.2492741495370865, -7.51870658621192, 6.195368029177189, 0.33326418891566395, 0.3689644179641224, 0.32268376774680474, 0.22556464077954858, 0.5203707075121636, 0.6174490143151627, 0.8511092063162038, 0.7647095955326932, 0.8174789824478851, 0.2647980873771628, 0.3201522106222161, 0.49175034943477636, 0.42703943749014833
rinkman, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -8.277516522444785, -9.644623080966994, 7.925043478608131, -11.233362950384617, -4.821740318089724, -8.159949654713273, -5.782616925891489, -6.539262801408768, -4.637630097568035, -5.598937670234591, -7.104591473937035, -6.195840582251549, -5.30036860704422, 0.40694827007102014, 0.4487178853739957, 0.21742571342111552, 0.5581352511408207, 0.49936535607524896, 0.5612206118518343, 0.6296296424977013, 0.6446926414193361, 0.4033100245504101, 0.38407952240714816, 0.33178844238783933, 0.4175862562488506, 0.18740402676645326
rippler, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, -7.5110577857121825, -8.376677525462583, -6.652432281523943, -7.422181583940983, 6.212813410907984, -6.411868402734399, 8.130183336790651, 8.423395995050669, -4.328835196793079, -4.98538318509236, -7.114367622882128, -6.484688080847263, -4.651682419702411, 0.36301000908356973, 0.2225772564932343, 0.2684923884838313, 0.5726450512900422, 0.6801269076131973, 0.4176014753200051, 0.7813813656874926, 0.4385499583743122, 0.22699362784580202, 0.3028830980472235, 0.3003998507111548, 0.19057978466356032, 0.29463649869692876
ripsawyer, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 6.257861590944231, 8.442401764215901, -7.725639875978231, -8.069193556904793, -5.100521627813578, 6.103351166471839, 5.803452061023563, 7.69881365634501, 3.853153295814991, -4.26414534682408, -6.783550873398781, -7.216531682759523, 4.945783074945211, 0.4658065630118328, 0.500917246116896, 0.5630786572309994, 0.5387782411035859, 0.23666313120379157, 0.20523889411518687, 0.4731943097074238, 0.3392837629792464, 0.29262109595214547, 0.3708325234546355, 0.23571131824311095, 0.44747818770622266, 0.31141665777396715
riveter, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, -5.430394439958036, -8.760174124268815, -7.3841064386069775, -7.694356009364128, -4.128026552498341, -7.341392243281007, -6.057968990411609, 9.198781967163086, 4.947768012527376, -5.557747276965529, -7.446620596572757, 5.607443481683731, -5.756765462458134, 0.16554876213254915, 0.16176645526468816, 0.282263327154767, 0.29396534134649077, 0.43719525821875727, 0.4293683488209108, 0.4655818493855818, 0.5913891116865917, 0.3610653984308133, 0.42067717918667846, 0.30147308260713734, 0.4009400098600145, 0.3852612203949805
roadmaster, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, -4.771943577565253, -7.609314548550174, -8.890968892723322, -8.71940603107214, 6.154038961976767, 7.603193553164601, 7.396589470561594, 7.321248527616262, 5.011986419558525, 4.952727573458105, -8.016733974218369, -5.411746248602867, 6.584411144256592, 0.23488382973742178, 0.2886498231397437, 0.5386104885298869, 0.43940425691497503, 0.3854839900159739, 0.6846375351952818, 0.4496329767069399, 0.5814627187457541, 0.46823757589246295, 0.413304580326181, 0.360815186864801, 0.32538107203920075, 0.3352439504796043
roasterman, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, -4.980714955367148, -7.535835718503222, -5.647980187088251, -7.364230036735535, 6.7277458272874355, -8.187444174662232, 5.950121914502233, 7.0740290731191635, -5.379073664546013, -5.3010380999185145, 5.590679574757814, -6.623150542378426, -5.488097652792931, 0.527641574849507, 0.18757450715277024, 0.2285985824653332, 0.5495059920453325, 0.5714591251124088, 0.7772870683176905, 0.7025452004924062, 0.492525789503243, 0.4449016393702724, 0.4188873866349732, 0.49691826288022256, 0.16192526815895247, 0.17495861826031023
roastmaster, 1, 2, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, -3.7140953028574586, 6.701026524649933, -7.654531542211771, -7.857911594212055, -7.168257971294224, -8.336544120684266, 5.8873601532541215, 6.597765237092972, -6.341153025627136, 5.593328157905489, -5.722631394863129, -6.5739282527938485, -6.2024412006139755, 0.4546315025220835, 0.4173942392429006, 0.48643989121893366, 0.7232044580753664, 0.5793966049116628, 0.8202589023084692, 0.8031218274525611, 0.6394314805218788, 0.4986917687604614, 0.3834340020174391, 0.37859571513701784, 0.2509956238660867, 0.19357392709944446
rodbuster, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, -4.9381820692215115, -8.2989832253661, 6.639063190668821, -7.322991876397282, 4.998334180563688, -7.147418609820306, 7.594029737170786, 6.471917335875332, -4.909805379807949, 5.104064216371626, -6.449462570250034, 8.308734200894833, -4.910296365618706, 0.07229330952267965, 0.3122586077789422, 0.2395989255331574, 0.21818723166963172, 0.4456222330846916, 0.45227685342431573, 0.5931661934388566, 0.5914230490338377, 0.5099914016296438, 0.5007069153037612, 0.3557529469099684, 0.3950531218160547, 0.28155337977174766
roentgenologist, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, -5.808775412850082, -8.05943542229943, 9.504553982988, 8.680312864482403, -6.8371787667274475, 8.783333020284772, -7.867022020276636, 6.3378593027591705, -7.116681154817343, -5.570645342115313, -8.383113018237054, 7.504324160516262, 6.321028187870979, 0.25533868002467347, 0.18039004634518227, 0.24328294776804776, 0.43375373699850667, 0.33779874094644285, 0.3696352240303925, 0.7342873678610702, 0.7256132387906977, 0.49297703985514707, 0.32702068116692473, 0.3511727492098533, 0.3643614987070395, 0.27436162933435904
roguer, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, -6.974302447400987, -8.208644823404029, -7.927469927817583, 6.89512861520052, -6.132511954754591, -7.281497472897172, -6.743815851863474, -7.555325850844383, 5.192484088242054, -4.77014217665419, 7.049674812704325, -6.813979536294937, -4.804685279726982, 0.35165227372227226, 0.13024455904129278, 0.3558777102723355, 0.41468246114865603, 0.5357074167120334, 0.3441083030008776, 0.6513134910902276, 0.6401508939709606, 0.4416008341145716, 0.33072449196102194, 0.5849023110152152, 0.3622774933399532, 0.22087359293578993
rolfer, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, -8.353016084991395, -9.495948428986594, -9.035535831004381, -9.195931158959866, 5.066856924444437, -6.825380066409707, 5.463258115109056, -6.7887497544288635, 5.450441919267178, -5.880092384759337, -9.339939959347248, -7.849959149956703, 7.116926401853561, 0.4616571229104156, 0.3381896994825569, 0.6527238974585442, 0.329468783397112, 0.5304957278600231, 0.42735689251953385, 0.586969124307909, 0.6302125401933999, 0.24504787123462982, 0.4199113925314581, 0.2410090561845, 0.5503381308359327, 0.32031156673766237
