word	pred_gender_00	pred_gender_01	pred_gender_02	pred_gender_03	pred_gender_04	pred_gender_05	pred_gender_06	pred_gender_07	pred_gender_08	pred_gender_09	pred_gender_10	pred_gender_11	pred_gender_12	proj_gender_00	proj_gender_01	proj_gender_02	proj_gender_03	proj_gender_04	proj_gender_05	proj_gender_06	proj_gender_07	proj_gender_08	proj_gender_09	proj_gender_10	proj_gender_11	proj_gender_12
serger	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.36581247576994735	-0.34054859563541606	-0.2738130835756794	-0.26012560464505086	-0.1266439296859279	-0.23301179507573905	-0.27986345868515067	-0.47135383820999666	-0.8398267214080521	-0.7533149371018002	-0.7695216317542721	-1.0841785816510163	-0.7183257967403442
sericulturist	1	1	1	1	1	1	1	1	1	1	1	2	2	-0.2650431145535311	-0.4146093814453149	-0.3949555561815459	-0.3240755399848686	-0.3493021327230729	-0.3029189266440309	-0.2891943246044048	-0.12321784812682086	-0.06481600511306196	-0.27813371370070356	-0.1968151773497383	0.17493940932262714	0.5077251151740217
serologist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.3580106023531025	-0.47679928027825885	-0.5476911686094272	-0.4824156212820856	-0.2562586759121381	-0.37414252573228846	-0.5676306569567519	-0.5654910248262397	-0.8010631558173162	-0.787336341939809	-0.9378422568212972	-0.8793884470592501	-0.5004620084674611
server	2	2	2	2	2	2	2	2	2	2	2	2	2	0.1289605853451109	0.08401703002857257	0.30874475253944833	0.458554433943187	0.5336621973541358	0.5067469444430034	0.3601858136212169	0.32266863118645606	0.12126781480251186	0.2446303359475973	0.33135265946117637	0.22519046310830781	0.6203032829837694
servicer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.26043418918151895	-0.16395053720118785	-0.11041676289165606	-0.0707359825785336	-0.09272893846712724	-0.14392236669547087	-0.3925097245325782	-0.3648709323088484	-0.6417554573046881	-0.4214235801261606	-0.523142698184622	-0.6457766340016307	-0.10160948552182208
sewer	1	1	1	1	1	1	1	1	1	1	1	1	2	-0.1336668430797347	-0.2070645504287686	-0.2667448327543909	-0.23822927124429133	-0.07283354699714584	-0.17960575603780127	-0.27744113580247837	-0.16881479695049556	-0.4181102437076536	-0.42524757194055274	-0.4732098963108173	-0.35223030164617664	0.07780719848768905
sexer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.18277830187945854	-0.17802734976513224	-0.21506728838555342	-0.16341748344426651	-0.1444509861238161	-0.19043737312590303	-0.3126358912533998	-0.40424376716336485	-0.6285103931860845	-0.6496418675589529	-1.302290243234089	-1.3263619422447472	-0.7578915073865576
sexologist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.10102810142984926	-0.16491107334083865	-0.26588224318411424	-0.21592991185301588	-0.08402112941185585	-0.36530359110110394	-0.6159261891818733	-0.39063912763947867	-0.5124332175700844	-0.1667052840602985	-0.39293031234714837	-0.2764975386708765	-0.05431148061919566
shackler	1	1	1	1	1	2	1	1	1	1	1	1	2	-0.11070708713533875	0.001895567338917395	-0.04665263231790275	-0.09490003444869624	-0.12390054555292265	0.03345907104213969	-0.22959930830665426	-0.22499729500559856	-0.4899603543484483	-0.3468595669010348	-0.2969115655851658	-0.2204446642877705	0.05739959835205166
shactor	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.21638202195652326	-0.15870088757921028	-0.13700129143126658	-0.17042978341443482	-0.27624655134524867	-0.13110260256560374	-0.27323054712657663	-0.283968912849317	-0.675601177560929	-0.6112810013619365	-0.5945513439546731	-0.5428826398926592	-0.23075384636210017
shagger	1	1	1	1	1	2	1	1	1	1	2	1	1	-0.13295012775080353	-0.09492801406477347	-0.06537368907076402	-0.0670042799265294	-0.15913464261076035	0.015555057479592488	-0.3439552429898988	-0.4493539257842129	-0.7793049453515857	-0.2737732886294639	0.09180690111541201	-0.1569005833952537	-0.6354528574507329
shampooer	2	1	1	1	1	1	1	1	1	1	1	1	1	0.013909189987026019	-0.19568124048165145	-0.1636778779557707	-0.17685427018309655	-0.2114383455768638	-0.32677203068563915	-0.3625378531273274	-0.35347353223964617	-0.3927614412103848	-0.5873759517790755	-1.1432264928892018	-1.4190118312764715	-0.35943638102431374
sharebroker	1	1	1	1	1	1	1	1	1	1	1	1	2	-0.27645009972253376	-0.2699369307857848	-0.41276918015440045	-0.4547875554471982	-0.44891372070359786	-0.4826019260503689	-0.545196635670871	-0.6689012590358225	-0.7953877670264833	-0.7811915173599211	-0.7877570910729869	-0.3439812234979558	0.4651439906109704
shareholder	1	1	1	1	1	1	1	2	1	1	2	2	2	-0.3993675069452015	-0.44387195950298375	-0.45280192451041845	-0.4276959424673146	-0.300152752577418	-0.11984563003937948	-0.14608730120673513	0.1711285189399095	-0.05031811690048421	-0.08976366207004327	0.11937710030372456	0.10269619021681703	0.2804502683389603
sharemilker	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.11536537926996415	-0.20505715399163693	-0.23799538335990614	-0.23263211934778177	-0.3009385170168098	-0.19421624933896017	-0.28154879084904944	-0.1952367003323765	-0.535143116403723	-0.4285905489005034	-0.41867536234428726	-0.49899845094831335	-0.25084097780555537
sheather	2	1	1	1	1	1	1	1	1	1	1	1	1	0.02508150967672322	-0.04061235954186863	-0.056557056651275334	-0.1482919627785565	-0.19716908298452485	-0.040759705110914896	-0.3735855883135601	-0.3696248876368656	-0.6512828406369	-0.8114423126977947	-1.4085093324668139	-1.8013066917129854	-1.1216691141232178
shellacker	2	2	2	2	2	2	2	2	1	1	1	1	1	0.16668469149281015	0.30831283480384053	0.3139813851118495	0.329993429197162	0.3286743851654386	0.5390045905042369	0.15140848901395298	0.16281343191882452	-0.43787834312679996	-0.370795306579741	-0.4047293507661525	-0.37088566060795647	-0.34962072340725503
shelver	2	2	2	2	2	2	2	2	2	2	2	1	1	0.5448248437095647	0.578659731193699	0.5525898347689946	0.5242565097061397	0.5576381483965103	0.47079428802466633	0.40121165874021447	0.4110788716671838	0.47422372781109734	0.3593551968607164	0.3647856124586295	-0.24591434723786187	-0.3995033757002902
sheriff	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.40937043369743426	-0.5981801299472094	-0.5281230320572332	-0.503497953137511	-0.47096420636500985	-0.35971156603946836	-0.3834163339197336	-0.4680432422852521	-0.4639392022531494	-0.4470577671604308	-0.5406462826567378	-0.5263874600890436	-0.1095760264681947
sheriffs	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.3305369517661625	-0.481426596622561	-0.45462358277053005	-0.36758018014254046	-0.4248803038903369	-0.4668923145744923	-0.7222396730758225	-0.8212682794429239	-0.859218073540157	-0.9572103453188057	-0.488616672443292	-0.5092932959128156	-0.243124164103735
shiftman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.3566019939440813	-0.4547341722786671	-0.5190282511362498	-0.44074785367328784	-0.4588812317423561	-0.3329758539707469	-0.49363736348047316	-0.4871266964683312	-0.872759808181301	-0.8286656932728489	-1.1476930736535877	-0.9105336416489491	-0.46213618247486665
shingler	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.3578976407242489	-0.4187574636945514	-0.5340301674978536	-0.58673960125473	-0.6046103137529905	-0.5830977650036312	-0.729643266584261	-0.8699681858490622	-1.1362018696010916	-1.1743697444213743	-0.7377885052888189	-0.7012200800713544	-0.7277082190851341
shipfitter	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.24225276805510382	-0.22440021493162443	-0.14054550366053403	-0.05881334480543299	-0.27303610874904155	-0.1946125370760604	-0.3204586521982138	-0.4077373786034899	-0.733802750592551	-0.7106486383346592	-0.8161475263600992	-0.776788244254897	-0.27427359704395393
shipmaster	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.37539413924604215	-0.34434530831675625	-0.27867783040716093	-0.16285069240963812	-0.1819960226725169	-0.11434331855857849	-0.4942258062721866	-0.36209121563618074	-0.590586608909749	-0.43871161977241663	-0.3955514453138395	-0.4537593851049529	-0.1904774269956097
shipper	1	1	2	2	2	2	1	1	1	1	1	1	1	-0.08207675188465838	-0.030925656836243653	0.14991835725124025	0.1353802998493559	0.026167683157772584	0.08019885744755703	-0.17095643502325816	-0.17646326183361477	-0.5263883795404409	-0.6845752092403092	-0.7891215103110334	-0.6696787230843468	-0.35263073485003005
shipsmith	1	1	1	1	1	2	1	1	1	1	1	1	1	-0.15660107087342143	-0.12954345104770604	-0.038005900427933004	-0.016679942232371375	-0.011743605123131773	0.1578473750759596	-0.3218795143994695	-0.38701827175564246	-0.945236295862729	-1.003861846521406	-0.9268960765900021	-1.1762023661601146	-0.8326354356571428
shipwright	1	1	1	2	1	1	1	1	1	1	1	1	1	-0.2188510547735559	-0.23941644532026196	-0.15969479343342838	0.031195654220592117	-0.07819726673929564	-0.019252591776281705	-0.3055034621170907	-0.3023629048499399	-0.382715015846462	-0.5516044442276862	-0.6729909941354721	-0.67786202889622	-0.42998632598085373
shirrer	1	1	1	1	1	2	1	1	1	1	1	2	2	-0.16194580966016237	-0.22992910030413996	-0.17072310781729821	-0.11882044177040228	-0.22853517372108673	0.02792122911041439	-0.005948003142377978	-0.022568805419828364	-0.3338103478405365	-0.05694970160484922	-0.1390358278034382	0.12586440833426754	0.4680751557552775
shochet	1	2	2	2	1	2	1	1	1	1	1	1	1	-0.04234911933316182	0.02479588459804174	0.06527883515021203	0.06914114902904385	-0.09170434515185708	0.1981684563263662	-0.06341794912213317	-0.18349600353611478	-0.653358554593227	-0.6529429763114338	-0.33137391950682277	-0.31270786460855526	-0.27827193567934944
shoeblack	1	1	1	1	1	1	1	1	1	1	1	1	2	-0.0831476594166615	-0.13454099652678642	-0.17052772499954952	-0.2048124991367762	-0.31494304850730737	-0.15483397789896636	-0.36962697993436733	-0.3255507958257974	-0.6172600841944886	-0.6053305373847251	-0.545046100202683	-0.14394667684474594	0.10921985910212245
shoer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2316291682754051	-0.25529566266890724	-0.24489422347130757	-0.2771513934570555	-0.252335330499519	-0.2893432176847233	-0.4406922499193623	-0.26380613262025643	-0.29124577227919746	-0.24618060371360675	-0.6506237044590584	-0.7099816157345041	-0.4837113209514875
shoeshiner	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.1701786150532174	-0.13248776308046226	-0.17817223341412095	-0.1936721936734031	-0.24325352861920052	-0.30239857756525523	-0.41305346291598943	-0.4227898344758083	-0.5570451306903944	-0.3774776623032645	-0.4508299092361349	-0.3477070134322733	-0.22384313782433457
shopfitter	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2314311702293219	-0.25132469825991866	-0.22423815181247153	-0.10905597709544133	-0.2949665345223426	-0.16366665351385065	-0.2987910553696681	-0.3020482343991849	-0.43671956541762263	-0.2910000136142163	-0.5629107694385695	-0.40444683305065	-0.016639868707955363
shopper	1	1	2	2	2	2	1	2	1	2	1	1	2	-0.06584436320085343	-0.007389729994336548	0.042117342812353374	0.1152266163630403	0.15433811497555172	0.3013001926788032	0.000551476168139331	0.13214480910143672	-0.07045864799505833	0.1065426151391975	-0.2913102556069549	-0.1291112716381273	0.2593401433059994
shorer	1	1	1	1	1	2	1	1	1	1	1	1	1	-0.22489087445926353	-0.26170045909258394	-0.22896190476980854	-0.08269923914920067	-0.1418541036110398	0.021099147314043942	-0.1381321932479539	-0.06520983159107169	-0.3125812481268954	-0.13286273857919628	-0.6496769431767268	-0.7670315329300412	-0.6310238127818454
shotblaster	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.11629234162357058	-0.17755788857046725	-0.19988791821053473	-0.16962125562104818	-0.21201598894345455	-0.16832999723615963	-0.4261693303570423	-0.3415993096269708	-0.5276522033317006	-0.5109383896892614	-0.9095130628358938	-0.7374888125088077	-0.3298528834143383
shoveler	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.31245228143647935	-0.28922670284403384	-0.3065201143959311	-0.30915015549712677	-0.2875640294067452	-0.41191029661402095	-0.7010716720905291	-0.7350334943618022	-0.898313357608779	-0.9380555843108582	-1.1756251005021108	-1.3489460209939657	-0.7265265414385131
shrimper	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.047593205099367625	-0.13226660944137175	-0.11523023058825695	-0.045216941402562785	-0.1474143851760971	-0.07824089706966836	-0.3272783425478232	-0.1969623338317361	-0.4771342412948939	-0.38620628056285145	-0.7950749017553129	-0.734772260080647	-0.41379580649383774
shrinker	1	1	2	1	1	1	1	1	1	1	1	1	1	-0.024467578982945992	-0.004963400047144739	0.055706951155319026	-0.0009314628837475275	-0.1606941117209702	-0.09482449311431773	-0.3166852609380051	-0.11457410666994475	-0.27280062589602133	-0.41395826902369937	-0.6361091643036183	-0.6497857347769491	-0.021973233982455764
shroudman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2503940263955943	-0.28691144158900905	-0.34671933552971024	-0.3802612697644348	-0.33820059060945645	-0.31552184486395796	-0.28487351202081834	-0.32311479677860466	-0.6699964340720125	-0.6643485254859802	-0.706276134593369	-0.6408321489757336	-0.315422974755724
shucker	2	1	1	1	1	1	1	1	1	1	1	1	1	0.012997268543493055	-0.07325136816888199	-0.23746612078795315	-0.17109841072210807	-0.24668829973324757	-0.06735587081600222	-0.2540523073444739	-0.37804381093118616	-0.7046871221942552	-0.7438280179044613	-0.8136795126169266	-1.0147001963817504	-0.29360017149410633
shuttler	1	1	1	1	2	2	1	1	1	1	1	1	1	-0.21538551099310593	-0.22190135803700356	-0.22415930958888286	-0.10360310738607799	0.0808014539476324	0.034320137614802154	-0.17402642720824973	-0.23527280776137208	-0.4628138078251036	-0.2550683140730166	-0.5575543735215708	-0.6600563553264734	-0.05384844645653619
sidehand	1	1	2	1	2	1	1	1	1	1	1	1	1	-0.07473237115051427	-0.21004322932414402	0.027863735151132274	-0.06602771103358326	0.02098234555904921	-0.060388691852958365	-0.3993844138577421	-0.520040119441634	-0.757113253290063	-0.8844399572343853	-0.8741952773857646	-0.9613321511982126	-0.6813357191884641
sider	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.15183629165448004	-0.20055586539327358	-0.07230254142545771	-0.12336476288737391	-0.22391134460182868	-0.4459973614887274	-0.6404058458659677	-0.650141515615201	-0.8460614094612463	-0.6691256777475852	-1.085743802439324	-1.0500206866972033	-0.8093886038055544
siderographer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.16979417497870133	-0.15319849029359042	-0.1103450142173186	-0.13774043372036704	-0.2306918098784091	-0.291466667225517	-0.5131811590620076	-0.5015211507166281	-0.8363880925629665	-0.8098813844151463	-0.7401486218064149	-0.6570262340539441	-0.5814408413447489
siderographist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2681335264735074	-0.31457192306067283	-0.31485892475008903	-0.33154299813944565	-0.3850551448721683	-0.5016260500640208	-0.8037105428406914	-0.7148985322359515	-0.896006311603787	-0.9092927303337306	-0.9415649304230267	-0.8725154270608297	-0.6588164761904137
sighter	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.04694934693192011	-0.21970494411492353	-0.20140888982596605	-0.24730423649928732	-0.4060542815544712	-0.5056385894743339	-0.7000887728986473	-0.7500496520881443	-1.1063197273490326	-1.5230538497109114	-1.836322974635983	-2.0095294723037087	-1.3546327825625188
signaler	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2591798745529774	-0.23044815650631323	-0.23604274863148492	-0.3442577355903558	-0.3575967896855751	-0.3306246424614064	-0.7213967445439432	-0.7567358802323578	-0.9012670285680182	-1.025098106079448	-1.0611403930244188	-1.0540018312828043	-0.6714094917513626
signalman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.5297421831719431	-0.5177105755784884	-0.5902590663980439	-0.6551226868169584	-0.5846493030868202	-0.4721719995896697	-0.663134381190834	-0.6590607429903201	-0.6849198475332631	-0.4566675307612851	-0.527076094262593	-0.5836489272539355	-0.3133797753612059
signwriter	2	2	2	1	1	2	1	1	1	1	1	1	1	0.1980745276480848	0.14054467255428948	0.11327882671909269	-0.007395165389781272	-0.013597980018618866	0.0672910742526282	-0.09984974573975387	-0.20900028327670028	-0.3595991692067706	-0.5150908866203857	-0.6842707496330731	-0.5084817937009124	-0.07075012969108391
silicator	1	1	1	1	1	1	1	1	1	1	1	1	2	-0.24146143848857646	-0.24698706490216882	-0.210603372863728	-0.29066510855864247	-0.38216688612289673	-0.457884646261478	-0.45647471972111703	-0.3443624350770412	-0.12668548755782344	-0.018690345960201638	-0.18546172839699504	-0.09816669115073506	0.27376751153841283
silverer	1	1	2	1	1	1	1	1	1	1	1	1	1	-0.1468007126029338	-0.06390424842285158	0.0412394403169117	0.0004577562738437499	-0.05575432199392999	-0.03175134319180739	-0.12227649884404684	-0.2370332738150803	-0.5701633438126235	-0.6736169202135429	-1.0235701271129085	-0.9989464455533575	-0.649142957896764
silviculturist	1	1	1	1	1	2	2	2	2	2	2	2	2	-0.19926244420674777	-0.12786373443382126	-0.10467917833232811	-0.059959285591021594	-0.08360217194605532	0.02586198681342647	0.0199324373625209	0.31706894205218206	0.5970735999380344	0.6972281273393646	0.6282884089873194	0.40667440096253704	0.6056473413940173
simonizer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.5498120517631256	-0.4133936590233116	-0.4767059769484884	-0.4752195567482023	-0.4208741251329624	-0.4180848383872608	-0.57712639407522	-0.773920117072985	-1.4201229056983067	-1.3977986518255938	-1.3994675784650763	-1.6445752471863468	-1.279396284109282
siphoner	1	1	1	2	1	2	1	2	2	2	1	1	2	-0.040172556610277924	-0.05515252723501065	-0.01171059399007493	0.11247735538558673	-0.03361394989451218	0.133085261114922	-0.06131589496450568	0.08013665161541797	0.09408832515097415	0.026994225108508213	-0.2573599748991888	-0.11996390744889923	0.1724934553751809
skatesman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.05978739961020176	-0.12404269837905343	-0.30469304805063224	-0.44196559918544875	-0.31124389253805973	-0.06683113971008815	-0.3048981437728016	-0.3687431402637237	-0.5929860781065706	-0.5373528832886254	-0.8772581308465413	-1.0389170257841709	-0.8018494621892924
skeiner	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.07867741982744064	-0.08946471023533697	-0.0072037266144352186	-0.03763318699020085	-0.011514101432540225	-0.01794676496190778	-0.14662250521938885	-0.29034789358167784	-0.34284463968784995	-0.5565228086541827	-0.9011790556229361	-1.0166676571395346	-1.002648819678067
sketcher	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.30386128584551847	-0.3604123775927248	-0.40370812783058635	-0.419852813077216	-0.23656494946498863	-0.4705245058384214	-0.7113796093989602	-0.5320778833061297	-0.8439857116027735	-0.9088321218060439	-1.298735375181633	-1.3476797902293307	-0.6661916655519592
skiagrapher	1	2	2	1	1	1	1	1	1	1	1	1	1	-0.02976239359912308	0.04409743947022912	0.04186734744825091	-0.0009836915821771208	-0.050519853294071104	-0.015967723780033388	-0.2708955346978681	-0.20601968074972796	-0.4336537460592559	-0.42852471557956007	-0.7915015221192342	-1.0630829747661106	-0.6344750799329082
skidder	1	1	1	1	1	1	1	1	1	1	2	1	1	-0.13439212556116217	-0.17517381418503114	-0.2269582049822719	-0.2489357313588779	-0.19298203597957017	-0.20990537312847568	-0.5170763079312629	-0.46898740124866684	-0.5186455277051248	-0.046931375873166536	0.019209533449258687	-0.13221102869057322	-0.7238752509922697
skimmer	1	2	2	2	2	2	2	2	2	2	2	2	2	-0.024207645220467346	0.08974076966229332	0.18881591785203128	0.3482206798468404	0.4643907643664561	0.5466430349032909	0.3706359087299237	0.4795466352746294	0.454822097941128	0.7750303254856437	0.8922192350002851	0.7293581790058387	0.5557798356869663
slabber	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.04626961382402214	-0.008072983150093055	-0.059965846757976116	-0.33663421942392013	-0.5302129668232716	-0.5084389837883354	-0.8953987679149333	-0.8802719059307242	-1.1942540412763802	-1.048771152281133	-1.5595521824871044	-1.4493792219982078	-1.1770541105556585
slackman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.44916009995263406	-0.5317144592815938	-0.6230411378934521	-0.6441091862370669	-0.557170016145657	-0.5995142577202406	-0.8109685798097673	-0.7398191512679477	-0.6771528255551729	-0.5429968238671704	-0.9514560052124726	-0.8018610020701848	-0.13298537658705015
slagger	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.26785910354564774	-0.28943094301349437	-0.23057938848496215	-0.14677839198550852	-0.20972466625899472	-0.0644168099094608	-0.2597884676828875	-0.2971187968812996	-0.5959332383236216	-0.3674811638314981	-0.4932706093477724	-0.592963897777597	-0.45988992244389626
slasher	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.30692173111437115	-0.32440862858762026	-0.25823174391053516	-0.3067301912636355	-0.5533317199236301	-0.6369628647074821	-1.0345168915556378	-0.8634114241061625	-1.0256272108214266	-1.0091378238288031	-1.3568597505578381	-1.6496692716859425	-0.9966752858046742
sledger	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.25388005276292425	-0.27688659129018844	-0.19863145644985286	-0.14632388873103486	-0.16422110152438918	-0.2912835813059672	-0.4496180700579355	-0.41198672888931365	-0.4606861507504849	-0.3058579534913992	-0.2749508953238473	-0.38552983946948954	-0.315783192439621
sleever	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2317825012429386	-0.1700354627117463	-0.23950639791323114	-0.2780802336525081	-0.2968882632256279	-0.44485536222630906	-0.6678912622530462	-0.826999927469227	-1.1456915521376105	-1.1139994474511987	-1.4502792650009035	-1.8130973291207257	-1.0234989253576439
slimer	1	1	2	1	1	1	1	1	1	1	1	1	1	-0.02241853132897753	-0.025436148556796212	0.056502378219555005	-0.0499861275772687	-0.21785133398694245	-0.07016649538910166	-0.26251630432309603	-0.12108266013462604	-0.40101243947692866	-0.4909025522847203	-0.6561165923371302	-0.6548986557720989	-0.4212722692747453
slipman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.23584704205192883	-0.2250135277792512	-0.1183509801916251	-0.1236666586188403	-0.02529871207861413	-0.17491567103298905	-0.39260104363046583	-0.3481499214865944	-0.2668903126184141	-0.3028394939755067	-0.46906022330405434	-0.6812391521645942	-0.3769906935174087
slp	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2658822606184263	-0.3107178795801762	-0.2892009079660926	-0.29273614859957114	-0.221726570714122	-0.4717127505871109	-0.6818138883510763	-0.7608516605193429	-0.6685834390442142	-0.6143885286446286	-0.8626866425479239	-1.004716335619396	-0.8883231445225438
slps	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.29209037884838196	-0.3622211167817499	-0.34294402310635863	-0.23966169120569464	-0.15590421548271677	-0.2136692483372433	-0.4956140622834937	-0.6266867909027484	-0.6247377388289319	-0.49943467954076787	-0.5371876873126564	-0.7566011199301199	-0.9427006634392527
smasher	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.05710563207936216	-0.05547031132323936	-0.15044924714166247	-0.27561074605512614	-0.4344326333955209	-0.5586061031767656	-0.886956207886981	-0.7327851417101763	-0.8229754014851011	-0.9226125597420658	-1.2533699643395084	-1.362286454700654	-1.0383503002775052
smearer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.10143734643438823	-0.13446574000821993	-0.18194244350939764	-0.27557515070860544	-0.4362033294775438	-0.5431511159611047	-0.6392553302521067	-0.7412407463324343	-0.9343396588186601	-1.0119492721810994	-0.9591164718813963	-0.7756424969934912	-0.31728766633906813
smeller	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.00956297684202026	-0.16640496102165248	-0.15754658432508076	-0.282509803867149	-0.24682080451644406	-0.4983191532171559	-0.6832509164100682	-0.8806423958562032	-1.1467310423560564	-1.5177039253427065	-1.9134852903295827	-1.6237036966830438	-0.8921232669523049
smocker	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.010785861342760283	-0.03497842995816713	-0.03222450952040716	-0.20479100875859982	-0.2252048365657846	-0.2747580269580604	-0.2935527258334743	-0.34888609016380406	-0.44674486236491406	-0.6546961982480866	-0.6651484593723207	-0.694565859644409	-0.249185111956239
smudger	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.06004527934417729	-0.13304757041430265	-0.11698297389847322	-0.1198370852799527	-0.23076342871378583	-0.45785599577242925	-0.6517328717852393	-0.6777880829863195	-0.6638976115362223	-0.7535777586326367	-0.7622213030967664	-0.6997177010857935	-0.3890953313568847
smutter	2	2	2	2	2	1	1	1	1	1	1	1	1	0.1511282350905367	0.027873001520783952	0.04507674451656038	0.009455384253749005	0.02360337676788843	-0.06183533412696282	-0.3836006068262246	-0.35030971233000496	-0.5101752026709245	-0.46299580850199074	-0.30140045730016046	-0.1587175250529006	-0.11034081513839561
snagger	2	2	2	2	2	2	2	2	1	1	1	1	1	0.07328431240330446	0.09472530243319455	0.012117502323650498	0.0689064263590464	0.10294829649115123	0.21614491543529704	0.0995407864184889	0.24472350027121653	-0.15648239007384446	-0.2681268108179052	-0.2644810748092655	-0.2320333442824315	-0.19411415681588637
snailer	2	2	2	2	2	2	2	2	2	2	1	2	2	0.011777481263420583	0.040288822026503635	0.08355713230054626	0.08893374642746035	0.27218475709195533	0.2399025622556917	0.053829274059275456	0.13460152327195185	0.013662139984788074	0.12689157749883787	-0.15494413586898614	0.1481446108688369	0.5217703393929951
snaker	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.1809934374801874	-0.09846871737423493	-0.1355083052648131	-0.08662447833533887	-0.2000621499125873	-0.1379864600248602	-0.26082732768251005	-0.14589688997818678	-0.5577882477598869	-0.33392182662634273	-1.016372193302177	-0.9186953586071342	-0.6002450668565213
snipper	2	2	1	1	2	2	1	1	1	1	1	2	2	0.021583739680706805	0.007918261531911282	-0.09191944117063938	-0.0036417491311121764	0.043983390859813676	0.04200563027032467	-0.17322501676176197	-0.017243808152003992	-0.1710973078451661	-0.13029168979417413	-0.07918302057024224	0.03677197345105104	0.24764054807039307
snowboarder	1	1	1	1	1	1	1	1	1	2	1	1	1	-0.16724909156627285	-0.1757490970219781	-0.20388086992079263	-0.2521966719428216	-0.23267669952401915	-0.20884858654905836	-0.46217367802296877	-0.29251166758902747	-0.3859583598774893	0.010366467273344004	-0.173505830143918	-0.36790629651192397	-0.1635373232799633
snowmaker	2	2	2	2	2	2	1	2	1	2	1	1	1	0.09333291096924576	0.11450481123779631	0.04875744890250422	0.09023544010366075	0.22109507127715253	0.20394295770889664	-0.06379856330546285	0.021849221548497333	-0.299822790354238	0.03103184799367059	-0.07225429382262819	-0.10197362112572239	-0.19835049778951985
snubber	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.25432224184621344	-0.22752763490814665	-0.28133786142982015	-0.2206284462629353	-0.15805020860254126	-0.025879609735821874	-0.20892726760471803	-0.03602655393054782	-0.3372388964615104	-0.2577013308351569	-0.22736834967686578	-0.3748125830943159	-0.33285302934347993
soaker	1	1	1	1	1	2	1	1	1	1	1	1	1	-0.06419581642614475	-0.038934069883069036	-0.04130444708959888	-0.04343449705598865	-0.1424023379863508	0.12307014191659241	0.00015023640465028354	-0.10352599653130035	-0.5231452300476235	-0.650112107143002	-0.2837469240913429	-0.27128736395744435	-0.3433303585022217
soapstoner	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.14933807633690682	-0.1728099289880079	-0.20993386739125186	-0.16508247273590299	-0.19336803097291996	-0.26669627470897633	-0.4178709122249395	-0.518383380292319	-0.6864130766620014	-0.6091919638472741	-0.8967942184133597	-0.7280193780825598	-0.4119062993619724
sodder	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.05841084798080065	-0.15215405546496452	-0.1850985356030368	-0.27137918954214624	-0.3066815989291275	-0.11158103131250802	-0.31907593655435895	-0.5130676171013205	-0.9931601833025463	-0.9793083588369387	-0.4135594760219109	-0.38338094720478266	-0.26114698363731725
