word	pred_gender_00	pred_gender_01	pred_gender_02	pred_gender_03	pred_gender_04	pred_gender_05	pred_gender_06	pred_gender_07	pred_gender_08	pred_gender_09	pred_gender_10	pred_gender_11	pred_gender_12	proj_gender_00	proj_gender_01	proj_gender_02	proj_gender_03	proj_gender_04	proj_gender_05	proj_gender_06	proj_gender_07	proj_gender_08	proj_gender_09	proj_gender_10	proj_gender_11	proj_gender_12
psychotherapist	1	1	1	1	1	1	1	2	2	2	2	2	2	-0.18550059932337226	-0.261269426570676	-0.24710049544251866	-0.19378465006188184	-0.2837854299584479	-0.20859509715563238	-0.23908247159266394	0.15179903686612622	0.23274795516440117	0.24989004743297888	0.4145685027499658	0.6290078940115237	1.0807954545560003
pta	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.16098670227581208	-0.13785312937256117	-0.16530826103614144	-0.05775295496598493	-0.05742920233139519	-0.4204345597185011	-0.5533817500968711	-0.5797562551584485	-0.1963967317783492	-0.17801580554596524	-0.48513512397144376	-0.6795095043222745	-0.6906701421775648
publicist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.3088033307363016	-0.4337220482509918	-0.45257191286629916	-0.39762325961610523	-0.33041155851024573	-0.25456889358887547	-0.3672940960400446	-0.4412752591047814	-0.3896361426110926	-0.5240157233349925	-0.5422437292893334	-0.6731575830100782	-0.7804662044841142
pulmonologist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.19641409627037595	-0.27831075016406037	-0.2986656121824889	-0.3486873090331078	-0.3493377010105669	-0.2685808205135763	-0.26721123767240373	-0.2176516587511293	-0.48627686467012604	-0.23382118429473708	-0.2573065384145416	-0.36294093063193905	-0.5962906243442564
pulper	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.22423918231228573	-0.38822307378396836	-0.4526934525610461	-0.34043538261218215	-0.4460388617879048	-0.4483642929578593	-0.6993033044644864	-0.5158509304501343	-0.43284112138312125	-0.3305628936581667	-1.0880273152843136	-1.446269819715389	-1.395993609720731
pulverizer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2724957163422319	-0.2510933425588411	-0.26719692561567254	-0.18837397770273914	-0.3032776131133376	-0.30289781206066574	-0.28206367764745066	-0.31619724379144687	-0.4294566756397457	-0.14675867422737132	-0.44225209963012174	-0.8456138514945215	-1.2045416529592747
pumpman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.36165253183947066	-0.382231553675289	-0.4248819189823201	-0.4856244624754278	-0.6105312353370641	-0.548071635192493	-0.7720892898396068	-0.7431304360423531	-0.7108515373743745	-0.6896356872989229	-1.2051821927053155	-1.5027825929803458	-1.205217122864962
puncher	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.3400880770705115	-0.3571615133714104	-0.3340918128446337	-0.35786185189301073	-0.4536262097460472	-0.7108119781413869	-0.9876594855040749	-0.8768974931960879	-1.018052790891786	-1.0201420461216826	-1.3945214748907147	-1.697277297232685	-1.5557064727696372
purchaser	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.24130902200799387	-0.2119171783687569	-0.21229276751679538	-0.33367176895096473	-0.42626034642159194	-0.7384741635408791	-0.8247900595855618	-0.9509842525265659	-0.9268056852964635	-0.9537763265056713	-1.1454100754649208	-1.4117663842139438	-1.0251173275541343
purler	1	1	1	1	1	1	1	1	1	2	1	1	1	-0.35076443486344244	-0.23122360539040052	-0.2774980708587403	-0.1730100945573517	-0.12950582535796754	-0.09354577846901316	-0.28030817903758337	-0.2573233800408521	-0.08296101682157275	0.17878559381340142	-0.3256394558812365	-0.7369557728532619	-1.0080906387118924
puttier	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.23370096395001647	-0.26627298771313096	-0.24465024900039814	-0.25385945275752936	-0.24125284396371546	-0.03856644175911256	-0.20824195383520458	-0.20619977253355354	-0.46803779136324275	-0.6205787574199059	-0.9444963165367828	-1.1996394609657242	-1.1069659676385495
pyroglazer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.10251304459455671	-0.10002478842753104	-0.08714239396308283	-0.2096390842638618	-0.23803081243586835	-0.2135695135690766	-0.23724452930999204	-0.0886695094136069	-0.326195574207599	-0.23007099233079892	-0.6737430342975342	-1.0535969578742657	-1.142143024920729
pyrotechnician	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.13894099318469116	-0.19461786110981694	-0.1659680489618904	-0.24457213570575426	-0.1522373078182156	-0.2173166703470434	-0.31171430067251715	-0.2377660417354922	-0.4410062265065684	-0.5393019104201004	-0.6301380779953011	-0.8412682292436249	-0.602252093072773
pyrotechnist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.139543819478998	-0.18218099878286143	-0.1669608993989316	-0.2347018934916255	-0.14802362569110888	-0.1440614854940253	-0.3245707025551744	-0.08017957137495815	-0.19098050214936563	-0.37677337921637455	-0.5345653041304419	-0.6975591762722053	-0.6139709558308436
quahogger	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.02102469273339512	-0.13124523670592775	-0.10611913579884612	-0.07263973681490697	-0.19843745438057564	-0.1908597960916028	-0.5104567606275205	-0.4622357677827036	-0.9861613825426373	-1.003024099703423	-0.8684379264047883	-0.7201223533497283	-0.7144737126210445
quarryman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.44102454764149934	-0.48495550030766144	-0.5409174680548099	-0.6482359528037597	-0.5609621728970252	-0.6647673328240218	-0.9902933596946085	-0.9704965903107361	-1.1186902516930728	-1.0032529060449427	-1.2095557416045202	-1.3119013750342288	-0.9325803454784026
quoter	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.3192855435832032	-0.31417330559291445	-0.32004637471162356	-0.3408350035479524	-0.31501314912083617	-0.5103789112038289	-0.7049007383133441	-0.5739801043087173	-0.9612773578346646	-0.9217598166270821	-1.0063451762487128	-1.3102897741070747	-1.0032810723603283
rabbler	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.31632482777076987	-0.3518415351199769	-0.37583377747183033	-0.3234190836076668	-0.48986873518865093	-0.5639765832040631	-0.7712709702599412	-0.6195673593302806	-0.857018306713855	-0.646847374575702	-0.7118372618274755	-1.1066742340319478	-1.7093876837528539
rackman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2107890960871572	-0.28004918982165256	-0.3587728945492308	-0.5096095825236474	-0.5132730715203533	-0.517686459939013	-0.73713415831678	-0.7952992407182168	-0.6255606781269506	-0.6765915709292938	-1.1283783670050462	-1.4054083188921354	-1.2642211603877616
radarman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2657919464455097	-0.24255345649877494	-0.29962467315926256	-0.2548439331359219	-0.23898522045079712	-0.12328296549504941	-0.1693391687914203	-0.14177128344119766	-0.3837098350057744	-0.2481692508563449	-0.68851532517775	-0.8154766741692547	-0.4717622455006759
radiographer	2	2	2	2	2	2	2	1	1	1	1	1	1	0.08900637350927097	0.12805465842398145	0.06701834189121603	0.18126497015134646	0.13614043143217425	0.13444236662044068	0.03734158337324722	-0.04814054642408355	-0.5246603651020942	-0.49258292740867227	-0.3201342920729258	-0.4568035244708866	-0.6025165562182102
radiologist	1	2	2	2	2	2	2	2	2	2	2	2	2	-0.016803438525483883	0.02726288011586299	0.011609408553105882	0.04163141506595575	0.04777851200757635	0.036413345539877684	0.18728297205549138	0.3338675474316243	0.23227031468682174	0.17300754912123834	0.21082975072678373	0.22770896768965276	0.05073148352587831
radiopharmacist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.023683043811887863	-0.09265233546044596	-0.08283264602220529	-0.02087757051009223	-0.06470673677936137	-0.15127218183987493	-0.17857954489749653	-0.15553066513260172	-0.28426233252987865	-0.2972449062965545	-0.2475238506032147	-0.4228054138095253	-0.29937850412679
radiotelegrapher	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.04291349497805472	-0.030465397841124016	-0.018545115385237967	-0.016005320502090567	-0.09737049420311886	-0.23369351422496043	-0.3837500301462806	-0.3934484112568189	-0.4989822045102883	-0.6809433926372839	-0.8579044395324962	-0.7733063039042899	-0.45671532910622864
radiotelegraphist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.07634943357202856	-0.11690882590578802	-0.1570700716974322	-0.18209449684510745	-0.19143961014300154	-0.3171065039351432	-0.5536484607433748	-0.46530168518385207	-0.6588888903351657	-0.977909339589792	-1.0669554099673513	-0.9899055170358073	-0.8558623995849046
raftsman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.29437752340718343	-0.4040719150146097	-0.5348290427728052	-0.4971095049772871	-0.46637646835285784	-0.48568424192843607	-0.6097714972101804	-0.4133727366196255	-0.46016146575099415	-0.8342032250196223	-1.4137997408879952	-1.5566753524415278	-1.2297499500058762
ragman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.42864232447527484	-0.5160460874404253	-0.4898827271642029	-0.5168611474229908	-0.5678904986713085	-0.7253422950518227	-0.9707163612302783	-0.8062406593382145	-1.008718201424868	-0.8672448374688695	-1.4378996892184985	-1.6695821150854622	-1.3594326678470985
railroader	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.1433091495856982	-0.16702155850785758	-0.22940765429576235	-0.19092249250874122	-0.07853822406129755	-0.2994802978298663	-0.41839498820918397	-0.7954001684529275	-0.9160582009444719	-0.8996540909798668	-1.2731319251446798	-1.195780559416937	-1.4118249321936471
rampman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.3397367614123072	-0.30333057334186	-0.34105232534352803	-0.37035560106879484	-0.3761432364235272	-0.3904496934567422	-0.4757230622312853	-0.5331181660867592	-0.5336022966547275	-0.6502219585334372	-1.5044558409725417	-1.8275841550322498	-1.2858982056478387
ratoprinter	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.285068131078165	-0.3194264919308277	-0.34261630215327177	-0.44138533973907307	-0.40896076920802293	-0.27362910541784363	-0.5187061807108931	-0.48603589678460485	-0.6328048008489662	-0.7113540384600598	-1.3811029289176762	-1.6100731246758768	-0.8739786749832155
raveler	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.16196957425951672	-0.004037529378946594	-0.071088200181219	-0.05098653584615814	-0.1502811950247745	-0.29654286084353393	-0.4604921910207432	-0.19427940189887216	-0.27755094053638085	-0.28859794478061396	-0.6700422922219731	-0.8608074474448175	-0.8717424957808364
rcis	2	2	1	2	2	2	1	1	1	1	1	1	1	0.03778147403507471	0.02711830458272274	-0.06044151678294133	0.07658342710126342	0.13895499360684732	0.006274709479552651	-0.11789523547204869	-0.33293231856582994	-0.35619691247191404	-0.49368345930450136	-0.7548053435859584	-0.3963749635609152	-0.9986002027273468
rcp	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.11856742161450048	-0.13126568715788567	-0.2372231439045179	-0.23665541349941974	-0.21602826723996393	-0.4029444708427279	-0.40029468528192547	-0.5165177470151956	-0.5494178867930801	-0.3934724600337714	-0.6129060858794737	-0.5721863036773904	-1.527454514092138
rda	2	2	2	2	2	1	1	1	1	2	1	1	1	0.01745888938762146	0.05518248006423362	0.00463164904220259	0.15340382952860793	0.1230814048372037	-0.07850603821132773	-0.20716565168136555	-0.42215336519887503	-0.06455297041098537	0.10275778558682147	-0.4459786151609504	-0.631736848483363	-0.84508955715908
reacher	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2512710049340398	-0.11325749276028205	-0.3242431704428051	-0.436539203819362	-0.6148117312472516	-0.4222213550344258	-0.5699246490257774	-0.280680463427155	-0.1435336937488536	-0.32516228884527776	-0.2379838307471316	-0.519020024096429	-0.15893866115217165
rebeamer	1	2	2	2	1	1	1	1	1	1	1	1	1	-0.016110791028150204	0.027841889922309834	0.10531066514725523	0.04177210613356931	-0.016707967653421703	-0.08438223892668256	-0.13489819109984677	-0.2326985854567515	-0.5368353213126711	-0.46121160863948985	-0.8111199937978241	-0.9344140849549836	-0.9926546559850996
rebrander	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.09278708847465575	-0.08281616582628651	-0.09217451473560517	-0.1797770688413631	-0.25522954766692435	-0.3349737254639745	-0.4333955481743682	-0.5460645509827872	-0.8782506300194222	-0.921914002364394	-1.4574112803127655	-1.1866535985567606	-1.5494539714382363
recapper	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.1032677608740412	-0.1661627532916316	-0.060280375323022106	-0.08445300091924711	-0.203810613347721	-0.28854372620196556	-0.3659346365191327	-0.34144088325207167	-0.4259816043407536	-0.448110343323603	-0.5471145196545111	-0.8639746128010777	-0.721809228837795
receiver	2	1	1	1	1	2	2	2	2	1	1	1	1	0.01653037830415502	-0.04537407289941857	-0.05051661915613565	-0.11046565304606193	-0.05707856756854135	0.013434995458371901	0.01797985903462157	0.16347283848901506	0.058294732622199585	-0.09709136190729817	-0.13139844437242953	-0.0853593727291525	-0.03458939241753012
recenterer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.151319687875037	-0.06079096081908107	-0.1576959147439907	-0.2941060331249782	-0.2742627528728715	-0.2510137445565624	-0.5408727304042654	-0.4737557939178804	-0.725191688851068	-0.5356111167104038	-0.6223485030258287	-1.037306754842495	-1.1440456750069516
recep	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2199983746166011	-0.12187497996627254	-0.06623930122805947	-0.08347590312459778	-0.2080408544784924	-0.26942199821356655	-0.423750159177282	-0.2105806773805704	-0.5421131883716455	-0.3862427467777307	-0.5349029581353184	-0.5349217485764409	-0.6675220145855758
reception	2	1	1	2	2	2	2	2	2	2	2	2	2	0.02837885219937987	-0.01690852255439669	-0.1075642919148787	0.10984681540736685	0.3058794961013696	0.5871573936588814	0.6475088924513366	0.7395079073432843	0.6325738555994739	0.5844139690059585	0.8431512235636157	0.6649557566127671	1.0114997591851984
receptionist	2	2	2	2	2	2	2	2	2	2	2	2	2	0.5213681218427872	0.6669472522178552	0.7544789247384798	0.706315782945266	0.6889878040852384	0.8851086501602508	1.0237390720569146	1.1041455406051082	1.017735102094056	0.9830298155658774	1.2724027635643609	1.2260373606281658	0.7644708557423042
recharger	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2641131564687108	-0.2636053705452456	-0.09782465156435577	-0.14035077482741684	-0.4384999419621021	-0.36083800627540213	-0.3062373803050184	-0.4640836082302127	-0.8313795836213681	-0.9249302622951392	-0.852673067657467	-1.0058472642099479	-0.9384437369392542
rechecker	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.12298849205034565	-0.02841484504991277	-0.036806416528809366	-0.02145527500327382	-0.13498799753357255	-0.06789879095315837	-0.2268119448739397	-0.03905168189394981	-0.4236066775930585	-0.5356701529718122	-0.2679967325522449	-0.4441272521566784	-0.45265838171324674
reclaimer	1	1	1	1	1	2	1	2	2	1	1	1	1	-0.0464483228494621	-0.1439529932200625	-0.14442922428673755	-0.22038732747559953	-0.10232212104048559	0.1380353844914134	-0.041538585004563644	0.1569033787516232	0.0644281431774113	-0.1965770877294693	-0.5473035624789033	-0.6838357239502002	-0.5929471851116671
recoater	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2063262613627353	-0.2894317421874119	-0.1589042211421663	-0.1902025014268544	-0.18276536702799936	-0.050812532418437306	-0.20919248892258369	-0.22160577101501322	-0.2767263692251022	-0.4585047515180002	-1.0851007388207046	-1.1477639838734972	-1.101480760915488
reconciler	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.143977677378198	-0.08656405043183085	-0.1419939818655397	-0.1807247832868326	-0.23336434960044922	-0.2722776978162065	-0.32789280567658435	-0.1859657564828294	-0.6383762873716187	-0.6960677923258167	-1.251779066478578	-1.5234128616023292	-1.569890628030963
reconditioner	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.0475717824708182	-0.0990153181715086	-0.0065030775702756005	-0.03775006639605759	-0.10218374233804842	-0.1944323589108088	-0.2755398864461358	-0.3345796476357572	-0.4814865503302094	-0.7696529753838021	-0.9296473335507208	-0.7885608794342864	-1.208147917603473
recooperer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.10104411151270232	-0.05885173349846974	-0.09772998298594965	-0.20549721628897152	-0.20719403312233672	-0.270563385901001	-0.44857851842295904	-0.320754442911261	-0.5591759337725167	-0.3988826601385999	-0.8915344860601107	-1.0806933500107927	-1.0106382689038182
recordist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.39429283959950995	-0.42105231992227693	-0.4980418471061435	-0.5048852011705607	-0.6400247721839105	-0.7537874329780219	-0.8936253201690094	-0.9571752926451069	-1.254866338586429	-1.6554353936880157	-2.3297983953006938	-2.698828760518775	-2.4287465439243094
recoverer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.22558485141048873	-0.27727302737492177	-0.2934672471058669	-0.3306630390545631	-0.2598633298094984	-0.3298210741660602	-0.4003545653841965	-0.3008078494493088	-0.4743674758869866	-0.6577614550734348	-0.9159271588950333	-1.0079759056617799	-0.788025535648456
recruiter	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.13450436071966454	-0.2046702892044482	-0.18019657349961654	-0.20180000962316036	-0.14088673440113667	-0.1651843607127165	-0.38925297060607167	-0.520687329019583	-0.7117547078878268	-0.9199448663512986	-1.3191158204986049	-1.3807801510884068	-0.9371675862348586
recycler	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2837321783462665	-0.2221427676206394	-0.25411950463878824	-0.20496073016462152	-0.2475368555747915	-0.2240772241847721	-0.240787674763959	-0.27682533915434815	-0.2933086818707348	-0.33347665156627326	-0.5404240685562861	-0.6232779614239762	-0.7175282209107661
redipper	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.25960350073202354	-0.26584978061029474	-0.15233100043500725	-0.09880468659530675	-0.24499318126482642	-0.16601524968188008	-0.4244233309293506	-0.5616598614781314	-0.8907679857241944	-0.6393142555029978	-1.0786306633381382	-1.1841744436582802	-1.215567611965157
redrawer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.16061703281954617	-0.2000246090263569	-0.09038321012278573	-0.028099560337234993	-0.16271673146443288	-0.1355582174799516	-0.37634951860297877	-0.5954796859813843	-0.7046527193778154	-0.4754751803717575	-0.8669200113311497	-1.1389778916261815	-1.5311985777867085
reducer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.27186396917868305	-0.25291365655878917	-0.2614479450699564	-0.32065883110099125	-0.3774087799175305	-0.5295127982260838	-0.6615401652347638	-0.4724418210922652	-0.43501737550381325	-0.40477365927501696	-0.38061927124053446	-0.5632395745161027	-0.5056940609023286
reexaminer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.09143009856986728	-0.0701005701821552	-0.003385881807044272	-0.06633192809363589	-0.10061495971332839	-0.21983458936692568	-0.15586292651765438	-0.12803594998545006	-0.21217670140117728	-0.16069441437835313	-0.49447797034320795	-0.7679617058670958	-0.5909650729802405
refinisher	1	1	1	1	1	1	1	1	1	2	1	1	2	-0.020636488335721764	-0.0815780013765276	-0.1648422694202119	-0.11037867761256734	-0.1402083444010948	-0.11836812886204036	-0.10902149774428836	-0.04705210103017521	-0.14647155460555827	0.020240265616335323	-0.020897061215359836	-0.00842392226750871	0.11011652691053714
reflesher	2	2	2	1	1	1	1	1	1	2	1	1	1	0.0373754227755258	0.047259655930401996	0.02231492538790371	-0.07348174510975883	-0.20029613056976991	-0.13515820508515256	-0.17537831680995264	-0.07449941593301082	-0.22065225260718696	0.009122638737854905	-0.1568713133400612	-0.036280169977412235	-0.4543270287746112
reflexologist	1	1	1	2	2	2	1	1	1	1	1	1	1	-0.05433481268225425	-0.10417879047479724	-0.11631241478683806	0.05033301589202146	0.12149135246827586	0.08079559285330408	-0.13842931357734373	-0.14399201095696368	-0.5870995165432663	-0.6897983548176753	-0.9211252637011322	-1.1887372448733045	-1.1354998830511942
refueler	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.052447007909345554	-0.08329986155635702	-0.05483483138154117	-0.06465853685912892	-0.08332549828570943	-0.06975255206460632	-0.15595540931958546	-0.12146548350902983	-0.4592549015918692	-0.320699444263556	-0.2939434659468371	-0.3368656632298693	-0.6953702536057946
regrader	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.21639745009823297	-0.26132176789812034	-0.24412204737365306	-0.2477738398135067	-0.3452931388066187	-0.2719329496844227	-0.24715755281552138	-0.15680358746605658	-0.42653212117485617	-0.41146439577072436	-0.8897941812159099	-0.9459852850600303	-0.995839204911035
regrinder	1	1	1	1	1	2	2	2	1	1	1	1	1	-0.17128936590738664	-0.18835510204822503	-0.11417642221040619	-0.007727202522212262	-0.16847413821049112	0.01644159868990435	0.048677582010907564	0.13060128624199369	-0.1401698449906473	-0.28640947886497053	-0.3117390852478342	-0.02931843316593208	-0.9006272569851563
regroover	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.24736996736165445	-0.2111558329114405	-0.21810971590326128	-0.18400448605936598	-0.2901677992836412	-0.2019209668436269	-0.345354327609963	-0.197471465497048	-0.45213493828614226	-0.3953308734191503	-0.7422350874038713	-1.007567646717718	-1.1822837334140537
rehabilitator	2	1	1	1	1	1	1	1	1	1	1	1	1	0.013263276182802722	-0.013778626503848831	-0.008088722462540873	-0.0013637189926619386	-0.07615581036905392	-0.1852591559086301	-0.10020455004503523	-0.08687604160399165	-0.27470763767616335	-0.389950181803007	-0.7307918788687278	-0.6540842895784226	-0.41509783440315917
rehanger	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.22220056863425278	-0.2701231977400615	-0.14831505605139284	-0.16212541128610772	-0.4537891516109737	-0.6361705891016753	-0.7894730494713544	-0.5516619986100371	-0.8000527308187602	-0.9365769490394015	-1.1589641707662912	-0.9978971427770218	-0.9008339385170675
reheater	2	2	2	2	2	1	1	1	1	1	1	1	1	0.04977761599562061	0.08308227580889305	0.07108714447160946	0.09328462946468329	0.018163411371476326	-0.012230070244173968	-0.20138568777016533	-0.30323374981219153	-0.6908380755770888	-0.48349385875215833	-0.4768341280976692	-0.6421436801797105	-0.7740795908389608
reinforcer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.29798142419298257	-0.22277824402378554	-0.19194143081850842	-0.18133759337618444	-0.21426137072365758	-0.46454443138970136	-0.5050570394245787	-0.4287339778111199	-0.5149365440901603	-0.5426620445003025	-0.9842776865863353	-1.140344896585222	-1.0802026274560392
reinspector	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.13078473252188766	-0.140380786787222	-0.1433369595714138	-0.14410951272767797	-0.25908785583298305	-0.2510801507470608	-0.1894446101607476	-0.18055453656180254	-0.2239149158559271	-0.13178808854282825	-0.20639863012942333	-0.07356134625231481	-0.21326730241728886
rejector	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.039477491889534526	-0.153063997893202	-0.0473025740849334	-0.20995675024842791	-0.20377489599012583	-0.1374942424746169	-0.23777140066245156	-0.3389972956874914	-0.7078446684955051	-0.8597664248681525	-1.1639983573535226	-1.646412470053046	-1.4255328306407817
rejogger	1	1	1	1	1	1	1	2	1	1	1	1	1	-0.19656788421146867	-0.17166374420090824	-0.14005191513445764	-0.13538653452836574	-0.244744426319146	-0.14928431561651578	-0.11549334448357135	0.1319563024208591	-0.48708234727215416	-0.4432296319885267	-0.19709541609297354	-0.07108024489038145	-0.8469247828525222
rejoiner	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.26778428879480515	-0.2953094721785718	-0.37712824680817814	-0.5715814369297572	-0.5127176033566642	-0.6357510465234799	-0.7159589176566812	-0.6803941188153908	-0.812571349297829	-1.140322038133618	-1.7153905898417392	-1.6499152756877113	-1.3715190074398609
relaster	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2772588255545388	-0.26255526681778424	-0.22685111888851225	-0.41441166904418136	-0.39213909779729605	-0.41557478706100087	-0.4245062243298787	-0.3877763309870955	-0.4689458842629174	-0.5562485900562583	-0.7433773668240871	-0.6515612273712424	-0.6416701947208582
reliner	1	1	1	1	1	1	1	1	1	1	2	1	1	-0.24981124720454795	-0.2275355993340292	-0.1972144621370929	-0.17858644019325876	-0.21568023364023076	-0.20032273983341037	-0.20143341451228053	-0.07463758027038792	-0.3002976376865598	-0.037714592736960595	0.025655840873786362	-0.17297423522468125	-0.5125556604101955
remelter	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.15960768589534485	-0.10435223147291323	-0.06423463761034998	-0.1187169983797712	-0.3067112084868389	-0.3576025333154661	-0.2750195497340542	-0.3883633958346804	-0.5653563014265217	-0.6660977809051716	-0.4296833147658653	-0.32134832949504505	-0.6165359746073542
remodeler	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2512672234742874	-0.25255877444918695	-0.1847811077710491	-0.2684146334730314	-0.34672318413808634	-0.5835952481716509	-0.586679166885217	-0.537753685058805	-0.8014667288248808	-1.0350952678595038	-1.0107847115871695	-0.9188194005759422	-1.0191754204798944
renderer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2089807462701128	-0.2594223348521687	-0.24823863641846447	-0.2190988248897307	-0.2267859166811318	-0.5768668971896653	-1.0100614338502933	-1.0468605836235563	-1.0224007130870902	-1.0839122090040942	-1.0640765080705623	-1.1796669012794365	-0.8948579567507566
repacker	1	1	1	1	1	2	1	1	1	1	2	2	1	-0.0839720769176561	-0.009435085184975163	-0.05303517364362953	-0.08802285245485257	-0.13180004865175263	0.07546115891205571	-0.1460421574771977	-0.08461555145498206	-0.2483925980267297	-0.008499315509752636	0.30299950818555127	0.2673319001736716	-0.20952078225099047
repairer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.22729287167526485	-0.3112447716507298	-0.3076473161008567	-0.3074812579322178	-0.47381276055540306	-0.6252522190622264	-0.9002278769930119	-1.1249038808403913	-1.3997890511075035	-1.2019643507083508	-1.369801369494436	-1.5564706009937486	-1.1652609708071764
repatcher	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.29049143206603356	-0.3029907319977277	-0.30801690845572194	-0.24288765110910643	-0.2596205905012245	-0.03717368042351489	-0.17078522139055394	-0.0018050943214683313	-0.5182167148685084	-0.44255716509400306	-0.8024851418453324	-0.4915893692602966	-0.49279355046185513
replacer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2541963013878493	-0.2825492660269884	-0.31055265611226	-0.3206764256932737	-0.32357173842445186	-0.3530614407775482	-0.3650887370356749	-0.3375330633889445	-0.5478469270247678	-0.3819813666018523	-0.6240258060405294	-0.4679578340658219	-0.9037901567405631
replanter	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.25367809217310633	-0.270780266097139	-0.24216182611928852	-0.4504385339476392	-0.48190834808265354	-0.4817038721793646	-0.5157693864332547	-0.5278913792072085	-0.517052778301069	-0.6478482033028615	-1.0557492147031076	-0.7538418225506572	-0.7439972466750041
replenisher	1	1	1	1	1	1	1	1	1	1	1	1	2	-0.16745993646866886	-0.17958383685382945	-0.1230139082704825	-0.1252505864959443	-0.04708255818651036	-0.003958134258975579	-0.019077286065769056	-0.08065587210383021	-0.2685724552589134	-0.36028650932090667	-0.46235392335905495	-0.22787435585002552	0.09884269450483912
reporter	2	2	2	2	2	2	2	2	2	2	2	2	2	0.2158789980888538	0.33317677165137666	0.21861682777515645	0.2515707654827607	0.2779320012867281	0.5866526998426191	0.6552515037302706	0.77338767543384	0.395662457613529	0.46946021793422354	0.21689145018785638	0.3282275437928296	0.36232334100968155
repossessor	2	2	2	2	2	1	2	2	2	1	1	1	1	0.1278136363724766	0.0708072559667364	0.15960836694976446	0.1173890750270421	0.016050395606870438	-0.021165223426759826	0.049597840356267325	0.08726762543211147	0.007102425454820538	-0.24733843615398218	-0.38980179997606323	-0.6417308186758471	-0.6142344202912959
